# Pathway	ENRIQ_10_S11_L001_Abundance	ENRIQ_11_S12_L001_Abundance	ENRIQ_12_S13_L001_Abundance	ENRIQ_13_S14_L001_Abundance	ENRIQ_14_S15_L001_Abundance	ENRIQ_15_S16_L001_Abundance	ENRIQ_16_S17_L001_Abundance	ENRIQ_17_S18_L001_Abundance	ENRIQ_18_S19_L001_Abundance	ENRIQ_19_S20_L001_Abundance	ENRIQ_1_S2_L001_Abundance	ENRIQ_20_S21_L001_Abundance	ENRIQ_21_S22_L001_Abundance	ENRIQ_22_S23_L001_Abundance	ENRIQ_23_S24_L001_Abundance	ENRIQ_24_S25_L001_Abundance	ENRIQ_25_S26_L001_Abundance	ENRIQ_26_S27_L001_Abundance	ENRIQ_27_S28_L001_Abundance	ENRIQ_28_S29_L001_Abundance	ENRIQ_29_S30_L001_Abundance	ENRIQ_2_S3_L001_Abundance	ENRIQ_30_S31_L001_Abundance	ENRIQ_31_S32_L001_Abundance	ENRIQ_32_S33_L001_Abundance	ENRIQ_33_S34_L001_Abundance	ENRIQ_34_S35_L001_Abundance	ENRIQ_35_S36_L001_Abundance	ENRIQ_36_S37_L001_Abundance	ENRIQ_37_S38_L001_Abundance	ENRIQ_38_S39_L001_Abundance	ENRIQ_39_S40_L001_Abundance	ENRIQ_3_S4_L001_Abundance	ENRIQ_40_S41_L001_Abundance	ENRIQ_41_S42_L001_Abundance	ENRIQ_42_S43_L001_Abundance	ENRIQ_43_S44_L001_Abundance	ENRIQ_44_S45_L001_Abundance	ENRIQ_45_S46_L001_Abundance	ENRIQ_46_S47_L001_Abundance	ENRIQ_47_S48_L001_Abundance	ENRIQ_48_S49_L001_Abundance	ENRIQ_49_S50_L001_Abundance	ENRIQ_4_S5_L001_Abundance	ENRIQ_50_S51_L001_Abundance	ENRIQ_51_S52_L001_Abundance	ENRIQ_52_S53_L001_Abundance	ENRIQ_53_S54_L001_Abundance	ENRIQ_54_S55_L001_Abundance	ENRIQ_55_S56_L001_Abundance	ENRIQ_56_S57_L001_Abundance	ENRIQ_57_S58_L001_Abundance	ENRIQ_58_S59_L001_Abundance	ENRIQ_59_S60_L001_Abundance	ENRIQ_5_S6_L001_Abundance	ENRIQ_60_S61_L001_Abundance	ENRIQ_61_S62_L001_Abundance	ENRIQ_62_S63_L001_Abundance	ENRIQ_6_S7_L001_Abundance	ENRIQ_7_S8_L001_Abundance	ENRIQ_8_S9_L001_Abundance	ENRIQ_9_S10_L001_Abundance
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	125.09	150.992	120.485	128.525	76.416	98.1768	98.0024	132.63	110.447	87.3812	133.365	94.7262	101.285	90.1612	105.914	99.7537	99.1059	90.9945	90.4269	104.797	93.9398	122.602	82.937	97.531	98.816	107.558	94.8582	92.7609	77.4859	88.5928	108.084	94.9128	107.062	228.707	186.767	226.331	83.4012	140.886	124.955	229.502	214.206	213.97	101.723	141.638	126.644	122.446	202.535	206.017	233.43	176.261	139.2	85.5704	210.695	210.729	130.967	205.66	118.332	101.039	120.615	108.312	158.532	125.657
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	407.526	374.184	444.598	345.861	345.279	331.616	318.779	328.415	366.317	397.588	366.704	396.845	367.745	310.38	384.458	383.411	373.267	220.432	358.82	346.901	331.235	358.997	339.188	336.175	370.606	375.21	394.688	388.211	414.117	377.057	346.587	354.268	361.431	371.385	332.618	346.477	392.044	395.318	352.125	335.556	337.507	332.313	327.378	374.135	341.448	350.726	291.482	333.936	434.566	403.575	392.288	391.459	366.603	337.091	330.999	322.281	373.629	327.839	378.651	309.284	337.065	453.068
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	417.859	383.06	441.157	343.726	341.955	325.152	312.016	307.842	361.579	406.783	368.14	407.981	370.611	319.919	370.987	391.194	368.506	205.695	365.05	354.212	335.707	349.597	327.872	341.836	383.4	376.888	397.313	387.797	422.086	364.619	313.44	341.346	349.776	354.062	320.394	338.018	404.432	395.259	340.167	315.967	330.879	324.065	330.414	378.012	331.093	350.896	282.392	315.74	417.205	378.06	383.082	383.885	343.058	332.552	311.347	334.001	389.032	351.335	385.298	298.548	329.05	446.329
ARO-PWY: chorismate biosynthesis I	413.193	360.703	446.174	374.032	297.478	357.35	339.092	363.714	386.446	387.753	389.546	411.634	358.825	334.018	364.095	414.764	372.389	207.068	381.592	355.781	339.326	346.097	325.364	350.873	395.725	410.159	412.409	383.648	432.411	318.442	255.413	320.768	340.902	317.482	328.136	328.587	383.594	382.324	292.665	256.323	309.201	297.912	306.143	363.197	312.457	341.913	274.193	313.778	298.511	265.667	338.622	325.649	306.781	338.437	311.622	283.799	332.344	297.113	332.545	322.35	353.149	444.623
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	181.474	166.368	192.96	252.746	203.492	261.273	207.026	231.216	224.203	223.895	177.254	214.457	201.121	222.564	227.313	260.457	224.596	160.32	234.178	264.618	247.12	199.412	189.959	204.957	227.841	210.919	253.356	215.241	240.506	255.003	231.359	245.565	175.583	422.874	403.299	371.612	246.931	246.371	230.189	416.648	384.406	382.625	208.253	170.484	326.625	261.015	344.73	375.596	435.635	346.322	257.445	234.708	423.058	386.369	220.081	347.401	162.963	111.02	191.647	128.598	147.275	194.404
AST-PWY: L-arginine degradation II (AST pathway)	0	0	0	12.4468	17.8695	25.0449	7.59951	17.1458	11.0873	12.9029	0	8.25461	7.12949	9.41402	0	9.97468	10.1132	0	21.7831	8.20549	15.9373	0	6.96853	0	8.78485	5.63785	9.70386	7.44979	11.6733	11.1925	46.8357	41.856	0	161.113	172.009	136.739	13.0655	53.0003	49.7158	165.603	172.436	170.903	52.704	0	72.402	39.0993	172.256	150.859	166.857	81.7144	49.4302	39.6099	180.808	184.413	0	83.6143	0	0	0	0	0	0
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	71.5532	62.3628	72.7383	150.834	115.053	152.924	94.4412	153.454	128.955	119.833	66.7316	132.303	109.669	105.888	96.927	140.795	144.762	62.1227	140.06	104.892	129.276	54.7441	97.2784	82.3868	115.455	110.603	117.682	94.8801	114.765	110.186	70.4025	142.097	77.0844	301.875	303.966	305.402	112.481	178.484	139.324	278.196	294.145	323.168	138.425	0	192.661	155.013	319.543	297.71	309.714	205.278	161.509	128.472	323.103	306.166	50.8866	210.385	60.9348	82.6829	54.2945	61.7527	0	76.1294
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	446.523	411.022	512.689	467.971	440.409	482.372	478.294	475.93	542.127	530.815	468.293	548.222	490.936	436.871	461.469	538.31	480.62	399.781	502.742	518.199	456.475	379.122	464.619	464.201	510.269	505.292	501.724	502.347	531.93	501.338	443.713	473.171	393.368	500.781	456.221	486.355	496.672	556.306	509.157	519.347	464.194	442.147	520.676	407.404	488.048	488.408	422.806	413.086	551.778	524.209	531.981	524.407	479.16	476.237	417.9	477.34	428.807	419.341	434.663	396.556	412.61	527.71
CALVIN-PWY: Calvin-Benson-Bassham cycle	380.862	363.347	434.953	374.805	318.026	375.13	313.402	356.304	356.372	361.749	388.527	407.18	361.568	325.692	314.285	363.954	394.881	314.007	393.44	368.091	337.457	282.846	304.986	335.915	390.837	367.119	373.941	346.727	406.349	369.765	308.838	366.34	325.131	429.805	383.745	398.675	398.971	413.475	366.014	437.731	395.205	398.061	371.484	337.387	408.31	367.514	407.751	426.578	460.252	423.091	403.355	391.255	425.922	445.023	364.259	413.068	327.901	322.585	361.566	289.919	289.002	441.268
CARNMET-PWY: L-carnitine degradation I	0	0	0	8.40351	7.82388	7.61427	0	2.73857	5.15215	0	0	4.63079	0	0	0	0	5.09604	0	7.05453	0	2.1869	0	5.9014	0	0	1.29153	3.30373	0	3.07405	9.00955	0	12.1379	0	41.5805	35.9545	31.1473	6.99926	18.6544	16.8021	37.6393	39.7328	31.1168	15.8186	0	15.7533	15.0455	42.5018	38.2445	45.2805	27.2233	14.6363	9.6876	34.6806	35.7055	0	26.905	0	0	0	0	0	0
CENTFERM-PWY: pyruvate fermentation to butanoate	23.654	0	17.4641	15.3715	0	7.97879	13.2483	0	20.7289	14.7757	0	5.52088	0	0	0	0	11.8216	0	21.6818	22.1197	27.9499	0	12.8327	0	15.9032	19.806	8.86224	15.2932	18.7801	0	0	13.4897	0	0	10.8775	0	27.2972	23.8762	22.9468	0	19.3439	0	28.8107	0	24.1311	26.86	0	0	0	10.4485	17.5208	30.9611	0	6.52961	0	0	0	0	0	0	0	9.66196
CITRULBIO-PWY: L-citrulline biosynthesis	149.035	168.413	128.371	127.895	104.847	132.61	108.402	133.838	117.838	121.419	124.366	123.419	127.641	103.181	107.105	125.669	101.008	102.719	107.493	93.6569	127.443	141.6	113.313	100.277	105.781	108.13	131.052	119.108	113.303	124.04	142.902	128.515	143.318	259.995	211.028	255.254	92.1618	184.602	165.658	264.872	249.887	246.53	136.649	162.506	163.072	163.562	225.4	240.133	284.853	224.562	184.407	120.663	248.98	230.26	146.501	243.36	105.032	84.3672	138.263	133.585	146.279	146.03
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	331.841	295.432	350.403	275.477	185.923	280.33	285.186	302.855	293.479	324.327	302.96	354.262	284.118	281.438	270.389	333.881	299.537	223.001	280.98	317.596	289.987	212.425	234.956	264.853	330.985	340.549	356.678	365.968	368.161	287.521	174.452	242.426	239.251	198.442	205.882	235.871	340.322	279.607	212.648	193.572	202.65	216.323	262.191	281.712	258.337	279.937	204.145	184.186	225.853	207.929	289.051	269.838	223.322	203.519	256.481	195.996	295.083	235.545	261.13	226.106	277.679	347.011
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	319.239	276.897	331.38	254.14	179.313	262.012	272.019	280.93	271.993	306.235	292.218	331.027	272.521	262.158	261.014	319.035	279.825	226.229	258.49	294.259	273.831	205.043	210.679	246.959	312.644	323.939	342.381	350.895	349.667	270.29	163.657	224.887	220.901	181.043	191.262	217.31	322.058	255.396	194.349	172.858	187.273	203.657	248.206	275.874	239.65	257.1	186.795	167.254	205.451	188.583	268.78	251.787	204.946	184.692	249.771	176.34	282.178	216.829	241.4	209.019	271.461	324.041
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	169.213	99.0803	159.88	135.271	75.1045	120.517	121.898	92.6844	178.546	93.2558	166.727	127.165	99.9526	103.979	96.1996	98.3409	119.024	26.5065	120.823	108.301	86.8451	152.888	80.3236	89.191	117.431	102.722	120.6	117.262	157.674	94.437	67.1313	81.3112	162.222	148.082	246.188	170.232	103.761	167.945	85.5705	156.038	237.052	186.812	86.0277	178.132	100.454	100.344	181.96	179.837	152.719	116.824	88.9265	158.847	164.664	193.954	163.559	116.92	157.262	101.275	119.674	139.676	154.358	176.691
COLANSYN-PWY: colanic acid building blocks biosynthesis	127.59	111.419	131.391	139.573	142.302	128.012	81.8434	119.247	126.766	151.589	122.937	121.313	147.465	95.7616	127.393	111.075	132.464	73.6369	158.175	132.039	122.24	88.4671	115.845	101.466	127.29	146.041	125.774	128.695	162.288	113.059	117.478	123.225	115.538	258.664	280.887	288.204	129.281	153.507	135.081	253.627	268.476	280.511	127.918	98.6834	171.823	144.405	282.084	268.056	252.723	197.087	144.128	116.863	277.488	269.176	108.603	171.579	101.845	85.3899	110.128	75.4733	116.275	156.944
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	379.016	352.525	421.261	340.782	276.444	336.48	314.942	328.996	362.991	373.647	371.923	394.864	333.873	312.78	340.706	390.886	354.604	203.109	355.103	338.162	311.071	302.683	297.577	342.02	375.933	405.055	406.784	352.777	415.813	307.64	237.885	300.686	325.926	308.596	325.748	317.669	355.777	355.636	283.441	263.191	303.768	298.276	295.994	346.773	301.027	320.407	285.011	316.19	305.175	256.782	319.668	312.753	305.13	330.834	306.949	270.632	325.897	298.169	327.736	296.713	336.62	424.973
DAPLYSINESYN-PWY: L-lysine biosynthesis I	104.488	114.238	108.428	261.755	198.965	278.547	253.816	248.242	255.694	241.119	110.863	246.584	210.564	186.273	234.833	267.967	254.908	171.698	244.21	223.295	213.035	150.804	210.292	191.473	208.615	209.434	216.205	215.433	230.383	222.51	253.639	298.1	83.3332	305.194	294.558	303.701	250.897	318.056	292.563	268.321	315.5	294.387	335.443	49.2561	294.826	279.771	258.605	297.841	304.113	302.214	309.505	306.003	287.203	298.907	78.0158	291.198	108.027	155.811	94.1345	79.7533	69.295	130.525
DARABCATK12-PWY: D-arabinose degradation I	0	0	0	7.75031	13.9702	14.9284	0	10.218	4.69499	0	0	4.02272	2.73911	2.80633	3.26402	1.45648	0	6.31156	7.8216	3.81069	3.49133	0	0	0	2.70899	4.85539	2.27426	0	4.57119	10.2182	12.2836	18.1574	0	40.4733	54.571	45.2978	6.2392	25.4549	16.9919	49.9867	74.5117	61.6988	26.1753	0	15.4708	14.8901	72.2913	61.9531	53.0151	49.5939	17.17	20.0123	56.368	52.6858	0	31.2402	0	0	0	0	0	0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0	0	0	59.2056	66.6613	98.33	0	0	0	0	0	42.6304	54.8332	0	0	0	56.91	0	69.621	0	53.6078	0	0	0	43.5197	0	57.3217	0	35.8887	36.0555	88.6916	104.388	0	169.949	152.465	148.641	43.1753	105.571	112.991	142.714	140.531	144.94	124.951	0	99.5358	111.611	148.334	145.675	163.705	138.268	96.8037	94.9105	152.322	138.246	0	135.21	0	0	0	0	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	449.199	464.386	505.334	451.62	321.027	425.065	405.374	401.972	458.898	445.659	419.567	502.962	392.22	389.821	389.259	436.989	468.15	294.536	440.938	438.915	406.666	333.617	366.452	358.398	465.034	471.124	481.35	449.275	482.331	390.273	305.675	332.714	402.147	176.072	180.903	268.744	460.136	439.94	340.786	135.047	174.387	200.408	301.516	424.68	327.856	376.761	199.739	169.508	125.968	247.661	407.548	443.205	183.677	205.551	395.62	181.842	422.678	336.512	485.605	381.051	418.058	535.473
ECASYN-PWY: enterobacterial common antigen biosynthesis	0	0	0	15.0489	0	13.4677	0	10.3877	9.39644	4.42193	0	7.11106	10.4872	0	0	8.95488	11.1601	0	14.6682	10.9848	11.0501	0	0	6.55609	9.77738	8.73107	14.565	9.88249	17.9758	0	20.6636	29.2508	0	63.9309	60.9936	54.6787	13.5244	34.9825	33.0913	64.1044	66.9021	55.0169	30.2054	0	39.7067	35.6962	57.7154	62.2941	82.9749	49.2158	32.3904	26.2129	64.4842	56.8871	0	48.9459	0	0	0	0	0	0
FAO-PWY: fatty acid &beta;-oxidation I (generic)	0	0	0	50.794	49.7119	82.3195	18.3667	38.977	44.5321	29.9933	0	37.1156	37.2121	38.6897	12.2141	55.394	51.7792	34.8889	58.1752	49.4713	43.3572	0	33.8736	24.0313	32.5405	33.8849	34.9594	27.1011	44.5303	53.49	139.816	161.936	0	340.621	371.945	252.688	51.1818	160.869	166.162	335.018	385.434	260.289	161.536	0	159.094	127.521	308.285	365.213	366.483	269.376	164.389	110.851	329.955	324.312	0	215.061	0	0	0	0	0	0
FASYN-ELONG-PWY: fatty acid elongation -- saturated	74.2448	63.1669	73.2386	203.678	148.53	222.666	132.914	213.404	190.177	165.354	68.7446	169.283	132.405	127.346	139.141	167.53	196.258	103.717	200.761	139.008	163.557	56.8028	129.495	145.096	146.977	138.118	147.184	109.393	145.035	160.043	117.139	213.63	84.2201	382.16	386.379	370.371	142.108	231.509	228.577	338.033	368.544	380.148	177.935	0	254.027	235.448	421.233	403.566	386.72	247.732	210.708	207.351	409.317	365.299	46.0059	283.762	59.7771	94.1972	55.9108	66.0173	0	78.1907
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0	0	10.3625	49.9719	33.5889	51.5173	46.795	43.6738	48.0172	40.4809	0	45.3761	33.8706	34.3261	36.5891	38.5569	40.9382	0	33.4672	44.7954	54.6481	0	36.997	25.0312	26.5057	23.6233	29.8063	23.9152	29.8278	30.434	29.2173	48.9702	0	8.96934	0	8.40568	30.3998	37.3282	49.7362	11.0468	0	0	57.7623	0	32.5757	45.1532	0	5.5237	9.55706	23.9032	45.5211	51.2273	6.92237	7.51648	0	26.4488	0	0	0	0	0	11.2298
FERMENTATION-PWY: mixed acid fermentation	66.9921	78.1335	94.1789	111.832	108.362	129.914	113.091	99.2526	155.974	86.8769	113.537	105.81	110.027	58.306	90.6437	98.0609	134.956	105.09	171.395	102.415	122.134	52.3006	151.939	129.413	161.58	86.2834	119.619	128.717	102.474	149.806	161.452	217.883	108.07	407.429	412.043	354.104	133.971	245.473	193.847	377.579	368.184	394.251	209.798	74.3342	221.913	211.962	384.58	415.214	422.589	274.585	204.935	181.381	408.054	382.373	137.03	271.311	137.544	120.572	107.238	112.68	102.715	114.337
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	0	33.4721	0	46.3711	54.8312	62.5984	12.9631	13.0932	22.9901	68.7221	0	92.103	98.6142	104.936	0	108.082	31.8622	0	75.9225	40.102	25.195	40.6735	24.5808	69.5667	97.2167	108.667	113.87	121.875	134.916	38.6274	71.2321	71.5752	0	148.887	145.095	138.515	47.5694	81.4739	57.1397	129.718	156.299	160.909	78.1152	0	63.0711	81.9522	154.826	157.327	134.525	102.742	73.7964	74.1058	123.598	168.555	0	124.245	0	0	11.1193	0	0	42.5572
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	65.6869	0	60.1958	95.7907	36.6577	101.156	51.3803	83.2606	74.937	61.8653	53.8527	69.2844	48.8796	56.0417	60.226	48.8003	77.1503	0	84.1228	50.1933	79.0085	44.3231	64.265	56.6026	60.6518	57.1403	59.7845	49.1168	63.6816	55.7832	122.758	100.405	49.2796	238.635	221.25	201.536	75.1604	137.282	116.486	239.508	229.319	205.715	145.34	47.8186	149.275	111.968	220.519	204.566	270.829	185.431	137.675	105.508	237.655	217.605	37.476	197.237	51.1216	57.3596	50.943	52.6739	60.5186	64.3822
FUCCAT-PWY: fucose degradation	44.402	36.2838	38.5594	102.204	42.2247	90.7333	64.148	74.0647	64.5239	45.0887	32.7663	53.6267	34.6461	40.458	59.9088	30.612	70.0263	49.7285	83.8917	32.4105	71.3295	31.4196	48.7496	56.6754	44.0856	54.7128	57.0739	44.7993	61.1415	68.5986	115.046	120.002	29.978	254.731	236.182	236.846	67.6216	146.972	122.092	239.225	259.847	226.935	146.764	35.0229	143.423	116.727	270.99	238.502	273.765	228.981	142.484	112.162	265.928	237.774	35.6471	206.338	35.322	42.0516	32.8039	34.7049	44.2082	47.7307
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	0	0	0	68.0526	50.3331	55.7857	33.9046	49.2675	50.6638	41.427	0	50.7572	41.4494	43.6487	39.1828	36.5941	56.4909	0	63.6554	33.5473	42.1944	0	42.4571	33.9455	49.3458	39.409	53.6487	30.6254	47.8677	37.0101	22.3307	41.2536	0	74.9303	80.7966	78.2028	32.0671	39.519	39.2953	65.1535	90.1733	65.8172	55.2349	0	53.4333	42.6454	56.2907	84.8617	82.1647	69.8562	35.4631	34.0686	74.6715	68.4303	0	59.0635	0	0	0	0	0	0
GALACTARDEG-PWY: D-galactarate degradation I	0	0	0	57.9257	153.472	58.1639	61.3543	43.792	67.2134	44.9528	0	39.4702	19.7938	26.2146	38.0847	51.5965	61.5442	0	94.0427	59.6073	89.0812	0	49.9412	13.7016	38.3274	87.2202	33.5492	12.091	43.7723	69.8315	322.541	206.993	0	416.558	362.692	313.62	72.9208	162.437	166.871	445.259	489.687	356.437	224.416	0	217.891	175.225	347.353	411.242	462.407	323.73	173.81	100.564	328.832	379.495	0	357.793	0	0	0	0	0	0
