# Pathway	ENRIQ_10_S11_L001_Abundance	ENRIQ_11_S12_L001_Abundance	ENRIQ_12_S13_L001_Abundance	ENRIQ_13_S14_L001_Abundance	ENRIQ_14_S15_L001_Abundance	ENRIQ_15_S16_L001_Abundance	ENRIQ_16_S17_L001_Abundance	ENRIQ_17_S18_L001_Abundance	ENRIQ_18_S19_L001_Abundance	ENRIQ_19_S20_L001_Abundance	ENRIQ_1_S2_L001_Abundance	ENRIQ_20_S21_L001_Abundance	ENRIQ_21_S22_L001_Abundance	ENRIQ_22_S23_L001_Abundance	ENRIQ_23_S24_L001_Abundance	ENRIQ_24_S25_L001_Abundance	ENRIQ_25_S26_L001_Abundance	ENRIQ_26_S27_L001_Abundance	ENRIQ_27_S28_L001_Abundance	ENRIQ_28_S29_L001_Abundance	ENRIQ_29_S30_L001_Abundance	ENRIQ_2_S3_L001_Abundance	ENRIQ_30_S31_L001_Abundance	ENRIQ_31_S32_L001_Abundance	ENRIQ_32_S33_L001_Abundance	ENRIQ_33_S34_L001_Abundance	ENRIQ_34_S35_L001_Abundance	ENRIQ_35_S36_L001_Abundance	ENRIQ_36_S37_L001_Abundance	ENRIQ_37_S38_L001_Abundance	ENRIQ_38_S39_L001_Abundance	ENRIQ_39_S40_L001_Abundance	ENRIQ_3_S4_L001_Abundance	ENRIQ_40_S41_L001_Abundance	ENRIQ_41_S42_L001_Abundance	ENRIQ_42_S43_L001_Abundance	ENRIQ_43_S44_L001_Abundance	ENRIQ_44_S45_L001_Abundance	ENRIQ_45_S46_L001_Abundance	ENRIQ_46_S47_L001_Abundance	ENRIQ_47_S48_L001_Abundance	ENRIQ_48_S49_L001_Abundance	ENRIQ_49_S50_L001_Abundance	ENRIQ_4_S5_L001_Abundance	ENRIQ_50_S51_L001_Abundance	ENRIQ_51_S52_L001_Abundance	ENRIQ_52_S53_L001_Abundance	ENRIQ_53_S54_L001_Abundance	ENRIQ_54_S55_L001_Abundance	ENRIQ_55_S56_L001_Abundance	ENRIQ_56_S57_L001_Abundance	ENRIQ_57_S58_L001_Abundance	ENRIQ_58_S59_L001_Abundance	ENRIQ_59_S60_L001_Abundance	ENRIQ_5_S6_L001_Abundance	ENRIQ_60_S61_L001_Abundance	ENRIQ_61_S62_L001_Abundance	ENRIQ_62_S63_L001_Abundance	ENRIQ_6_S7_L001_Abundance	ENRIQ_7_S8_L001_Abundance	ENRIQ_8_S9_L001_Abundance	ENRIQ_9_S10_L001_Abundance
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	2135.63	1732.99	1514.67	1919.19	0	1690.52	0	1386.86	878.483	2018.32	1657.13	1100.38	451.548	814.631	1249.87	1117.11	1196.42	0	1339.17	2100.56	1304.18	0	1326.91	2078.1	1974.11	1803.52	1317.5	1954.8	959.019	0	0	0	1456.12	551.624	875.824	1205.11	891.337	1085.97	1280.79	723.802	997.922	828.866	728.686	1960.92	1475.42	866.384	1768.59	831.442	331.911	545.265	1384.35	667.594	990.377	834.861	0	524.655	2365.74	1454.11	0	1702.95	0	2105.48
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	1630.85	1368.16	2451.7	2260.44	1260.94	1414.87	2978.01	695.627	1242.66	2734.36	1850.4	1243.22	1656.26	1461.23	1140.05	1302.36	2523.84	0	1684.63	2071.64	1737.26	0	960.051	931.595	2108.76	1721.93	1891.4	2902.73	1724.32	0	0	0	1838.52	0	530.309	411.962	216.1	412.23	0	0	320.243	0	0	1019.12	0	302.365	0	269.717	0	0	355.198	0	353.027	297.44	1053.17	0	2801.41	0	1500.9	1720.34	5132.94	2279.16
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	8524.47	6771.73	8458.76	6968.71	4096.79	5198.9	4663.97	5501.92	5435.63	5315.46	6730.97	6150.28	6109.29	5163.71	4008.13	5684.09	5893.24	3574.72	4395.86	4996.75	6020.92	6128.37	5629.68	4753.06	6700.21	5215.11	4861.81	5424.08	5327.02	2537.97	1306.16	1633.23	8883.44	2178.4	2013.36	3211.83	3194.55	1898.05	3013.5	1933.38	1088.79	3685.86	2175.78	10234.4	3726.38	2457.27	3693.22	1081.26	749.384	1351.29	2157.44	2150.96	1468.92	3387.38	9344.69	3653.99	5401.9	7064.85	8953.61	12676.9	7059.25	8459.34
UNINTEGRATED|g__Bacteroides.s__Bacteroides_eggerthii	1983.02	1448.54	1772.44	1848.92	1023.52	823.456	983.885	1299.65	1457.68	701.053	2102.63	537.622	635.459	0	1398.39	0	1009.28	0	889.54	1116.74	1032.27	2667.02	1047.26	894.819	803.376	997.711	890.189	775.052	1136.71	405.717	0	0	2528.5	1029.71	724.279	461.511	649.71	749.914	0	664.652	0	438.726	450.347	549.667	803.696	559.22	483.679	710.382	138.074	321.272	498.58	479.359	449.706	278.351	1638.04	1088.37	1699.31	1747.03	1803.05	2502.49	1751.98	2045.57
UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	0	0	847.46	802.715	171.358	433.632	552.086	1343.13	671.835	478.575	0	326.118	0	0	0	0	777.147	0	677.172	491.862	580.231	0	0	0	586.958	474.488	449.253	517.556	528.644	0	0	0	0	207.694	350.805	409.68	615.45	475.49	0	0	0	330.119	302.581	0	544.228	308.928	277.678	245.967	73.753	141.36	262.753	257.104	276.874	201.338	0	218.111	0	0	0	0	0	789.608
UNINTEGRATED|g__Bacteroides.s__Bacteroides_finegoldii	2001.2	0	4174.58	1686.45	0	0	0	0	970.739	0	0	974.837	0	0	0	0	1998.11	0	792.479	1720.21	0	0	0	786.347	1071.57	981.807	1256.49	1097.49	1422.63	0	0	0	0	0	0	565.9	790.091	1224.68	0	0	0	0	0	0	1738.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1549.52
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	10638	0	9872.46	5433.3	0	4612.22	0	5393.45	4838.84	7840.79	6678.77	5759.63	0	0	0	6145.88	7083.64	0	3167.57	0	5021.91	0	4985.56	0	6365.73	0	3704.28	0	5348.12	0	0	3333.3	0	1452.1	4869.4	2944.7	2312.7	2321.93	0	0	1696.09	3466.66	0	0	4094.23	2362.95	0	2283.93	889.502	0	2451.92	0	4049.28	4400.82	0	4089.49	0	0	0	7342.33	0	8762.97
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	2194.29	0	1772.8	1018.59	0	3543.3	1977.87	3076.18	1159.39	1993.23	3902.47	1608.85	1291.11	2892.58	0	1562.7	1617.73	0	1669.72	6615.06	0	3748.54	1645.99	0	1611.28	0	834.438	2063.27	3820.89	0	0	0	3637.59	0	0	0	0	0	0	0	0	0	0	0	751.506	2174.69	0	0	0	0	0	0	0	0	6081.49	0	0	0	4126.21	0	5359.91	3603.42
UNINTEGRATED|g__Bacteroides.s__Bacteroides_nordii	0	0	0	0	0	188.683	0	0	163.294	0	0	0	449.568	0	0	401.42	427.457	0	179.907	0	0	0	0	0	335.972	180.871	281.584	293.318	313.917	570.824	0	389.145	0	0	208.516	102.271	238.321	293.221	472.4	100.181	0	0	0	0	341.119	370.769	248.829	101.187	0	0	0	522.153	195.067	260.066	0	0	296.301	0	0	0	0	0
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	3586.47	3608.06	4425.22	4542.48	7097.7	1720.57	6512.72	2417.09	3624.06	4561.05	4298.35	2678.51	3289.71	4461	7560.81	1533.73	3597.2	0	2591.65	5068.38	2942.16	0	3177.13	3330.03	2391.65	3494.45	3655.98	4394.27	3168.9	2357.65	0	1165.79	4402.33	1444.38	1473.44	1624.85	1356.94	1664.97	2545.71	1314.03	1557.54	1378.99	1432.57	6280.3	1381.14	1794.4	1461.07	2128.98	0	572.066	1799.98	1586.3	2457.86	1593.18	3535.02	2967.45	7750.24	4243.15	5134.32	9181.88	2969.9	4272.89
UNINTEGRATED|g__Bacteroides.s__Bacteroides_plebeius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2611.81
UNINTEGRATED|g__Bacteroides.s__Bacteroides_stercoris	3115.98	2515.64	2670.62	2021.68	3150.52	1910.49	1506.71	0	1036.74	1343.98	1949.23	969.895	0	1108.99	0	0	1292.81	0	1144.11	992.871	1347.02	1385.33	1233.11	930.641	1823.09	1308.91	1241.38	1564.98	1568.93	822.885	0	587.934	2143.71	0	1104.4	621.234	929.979	724.557	1429.35	473.827	335.942	1565.49	780.55	3306.63	1098.66	823.848	836.068	639.597	0	0	589.59	818.076	568.138	1329.14	3079.37	1066.46	1690.01	3353.77	2410.56	4631.96	2388.33	3269.37
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	2596.62	4033.08	1701.73	3274.27	2419.97	2672.97	4061.43	3259.93	3978.69	2579.34	3633.17	1840.78	0	2368.12	619.423	1639.59	2767.11	2297.23	1803.33	5149.53	1919.66	2885.13	0	2650.78	1685.27	1660.42	2829.97	1815.2	1985.69	1677.89	0	2914.6	2403.08	1201.13	1327.24	1549.71	1168.2	1641.12	3291.29	1354.91	1791.67	1772.05	1388.38	0	2015.48	1838.06	1217.61	1000.35	380.195	961.239	1716.5	1750.87	1879.2	1303.7	3110.59	3550.81	3598.02	3178.83	3384.12	0	0	3677.23
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	43072.3	40716.2	37424.7	38695.5	27882.8	24335.5	28467.7	30424.8	26508.6	24751.8	37295.9	26150.5	23896.2	24926.5	28818.9	23061.4	32955.6	17284.7	20700.1	27162.1	24112.3	36589.5	24043.4	22514.1	28388	24109.7	25287.4	27030.4	24494.8	15820.5	10751.5	12709.6	43278.6	14308.4	17677.4	21553.9	15592.9	13522.7	13805.5	16667.4	13582.6	19265.9	13856	36836.9	20020.1	13720.1	20278.4	13747.1	4325.78	8551.64	12138.1	12799.8	26890.9	15860.1	38344.8	19866.2	32371.7	27523.9	39140.5	36105.6	37709.3	39130.8
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	41613.8	42250.5	43122.6	33293.4	22534.5	25390.4	24922.1	27677.3	28373.3	25368.8	40303.7	29161.4	29421.5	24773	27329.5	26142.8	34168.1	32381.5	24943.3	28172	27676.3	34559.4	27671	22639.4	31097.7	29109.8	28031.9	28927.7	27371.4	18057.6	10180.7	11048.8	38463.5	9748.49	11436.9	19835.1	17850.3	11007	9209.52	13700.1	7747.6	20064.7	11646.2	41397	20802.3	12712.3	18718.2	6094.06	4368.44	10325.9	8990.99	11709.6	7130.96	13333.3	41600.5	17650.9	33956.5	26216	43934.5	41165.4	41318.9	48237.7
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	3211.71	3178.74	3265.63	2867.65	946.837	2223.79	2249.02	2633.17	1978.51	2142.18	4448.14	1705.38	1347.81	1421.42	1078.41	2572.13	3182.73	5481.77	1812.68	2475.77	2597.61	2361.75	4272.94	2349.76	2701.46	3290.31	2336.13	2862.05	3082.66	2048.16	930.499	1007.69	4672.25	836.184	927.114	1027.13	1585.65	1431.29	1890.39	0	647.36	1108.87	917.554	1499.27	1365.62	915.112	1900.98	1004.72	432.745	740.379	1063.59	1193.53	603.115	1294.79	2168.85	0	5492.96	2747.89	2721.28	2813.5	1771.32	2715.44
UNINTEGRATED|g__Barnesiella.s__Barnesiella_intestinihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	18910.8	16711.6	18771	44640	44919.7	52835	54578.4	47355.6	56519.9	43644	21867.2	50928.8	44354.9	40459.6	44737.8	48841.8	36146.6	41005.8	43804.8	48876.8	39488.9	15598.8	46338	40387.3	39251.7	37409.1	38028.6	38471.6	39734.3	36933.2	31534.6	43892.2	18335.9	5219.19	3038.52	6382.3	36909.2	35098.4	46341.7	6507.69	2083.24	4611.07	50123.3	19098.9	26923.7	38675.1	1946.59	2831.28	5297.33	18015.6	44812.8	48729.4	3470.35	3301.35	16227.9	20614.4	22311.2	23955.2	16949.5	15965.8	15087.3	18223.4
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_angulatum	225.939	0	220.82	373.914	0	0	0	0	757.469	0	361.119	367.494	0	0	0	400.469	520.048	0	338.923	0	0	0	0	0	353.045	340.195	411.744	0	263.584	0	0	0	0	0	0	0	278.758	262.807	0	0	0	0	0	0	0	346.616	0	0	0	0	604.462	0	0	0	0	0	0	0	0	0	0	140.215
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_animalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1937.93	0	3715.55	0	1849.34	0	0	0	0	0	0	0	1364.71	6516.54	0	1574.51	0	0	0	0	4736.76	2481.55	0	0	0	0	0	0	2391.37	2920.98	0	0	0	0	1644.87	5007.74	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_bifidum	4963.92	5876.25	7096.57	22494.7	23277.6	23364.4	32598.1	27223.5	31217.9	24208.4	6157.1	26332	23298.6	17117	22179.5	23307.1	33431.2	21486.7	24659.4	30571.2	29226	6044.65	28892.5	21997.9	27095.7	22590.6	23211.2	25755.6	21605.9	63573.1	55016.7	36307.3	3560.05	8562.74	3725.42	9712.38	47264.4	46713.3	33770.9	6187.63	2469.44	6788.87	32636.1	5157.27	8523.59	25178.9	1781.14	5945.68	11006.1	27340.7	35081.5	45725.7	6235.35	6166.52	5896.86	17245.9	9371.88	10262.6	5496.76	5541.76	2664.88	6625.16
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_catenulatum	857.956	1635.56	1018.72	1233.22	2312.73	1661.65	2894.18	1679.2	1814.05	1123.9	1871.9	2274.82	1814.57	1924.82	2085.6	1648.22	1397.54	0	1640.95	2045.66	1737.04	1573.45	1963.71	1217.99	1205.4	1301.97	1341.67	1743.87	1459.37	0	0	1764.52	1601.56	0	0	0	1887.17	1239.68	1463.9	0	0	0	2227.17	1319.26	1540.18	919.221	0	0	0	1226.38	1926.44	2053.04	0	0	566.891	0	2095.52	1513.96	893.342	0	1357.25	865.121
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	8794.82	9842.35	11204.9	33910.1	42755.9	48045.5	48641.6	43986.5	46325.9	30576.1	10302	42618.4	37792	24702.9	32650.4	38039.6	36937.6	29947.6	33241.2	46126.2	34987.3	6181.68	38895.2	26702.4	28654.5	23971.1	26178.8	26515.7	27777.2	28698	14859.9	42445.6	12180.7	8238.16	3127.25	7636.81	28650.9	33904.9	47624.9	7278.57	3256.49	4642.8	47339.6	9660.67	36008.3	49177.9	3921.46	3683.84	9080.66	18847.1	52870.4	43821.1	5136.35	4191.48	5200.42	26755	6556.72	15232.9	16487.8	13986.9	8332.35	10106.1
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	1449.42	1072.05	1902.97	3751.71	3939.63	4989.74	5460.93	6629.88	6645.61	5360.48	1199.22	6919.81	4870.13	5121.56	4131.76	5323.54	5604.45	5702.85	5818.92	6431.26	4243.21	2537.97	6275.33	3249.65	5027.17	6121.89	5873.17	4381.73	5765.65	9169.62	3654.49	7861.81	1916.53	767.667	199.845	575.754	11434.2	7482.88	7839.07	490.523	462.541	717.982	14521.7	2657.25	6757.23	8844.58	78.3036	803.845	772.507	2992.78	8326.35	12235.5	312.967	463.97	1152.49	2443.99	2630.37	2872.6	1253.35	2231.19	2850.26	1507.23
UNINTEGRATED|g__Blautia.s__Blautia_obeum	30899.5	30552.9	33350.9	15860.2	11393.5	14858.2	14176.6	14476.2	17910.3	16919.8	30924.7	17672.6	13862.1	12241.3	13593.4	12942.2	16052.5	5275.34	16144.7	16523.7	13579.7	27399.6	12442.1	11159.1	17456.6	15671.5	17318	15071	17179.8	7803.2	0	3910.26	27600.5	1534.99	0	390.601	13706.7	6106.24	4146.72	0	0	0	5813.86	30684.6	7384.27	5977.58	0	0	2300.45	2412.78	5011.79	7606.16	1018.75	1553.59	30757.1	1867.85	28823.1	27258.3	28285.7	26145.9	29283.7	33626.2
UNINTEGRATED|g__Blautia.s__Blautia_sp_AF19_10LB	0	0	1705.96	0	0	0	0	0	1501.44	722.675	0	1125.56	0	0	0	0	0	0	0	0	0	1333.69	0	0	0	749.576	0	0	0	0	0	0	0	0	0	0	0	787.846	0	0	0	0	0	0	262.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738.719	0	2217.7
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	12963.8	14008.7	14924.7	7926.54	5685.09	6078.19	6484.39	7307.73	8923	7657.11	14039.9	8061.5	8213.9	6469.87	6754.98	7297.83	6743.05	4060.69	7286.42	7977.31	7350.56	14203	6224.71	6394.6	7946.3	6738.41	7571.05	7002.2	7877.65	2904.92	0	868.817	13490.3	360.752	0	0	4291.73	1862.92	840.323	0	0	0	1181.56	13234.2	2184.42	1720.95	0	0	772.938	1097.02	1108.01	1737.55	0	0	12918	0	10861.9	11207.4	11661.7	11983.5	13826.2	14281.6
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	22833.2	23336.3	24180	13140	7949.52	10844.9	10944.5	9104.32	13162.9	10529.9	22899.7	12541.7	10163.7	11392.5	10557.2	10782.7	11945.2	4541.48	12245	10844.9	10897.1	20941.1	9690.33	9609.93	12551.7	10873.9	13150.1	11850.4	13319.3	7737.53	0	3395.52	19513.6	0	0	0	10606.8	5800.93	3510.26	0	0	0	2994.19	23805.9	5420.96	4556.72	0	0	956.394	3207.81	4739.92	5625.19	0	0	22803	0	17627.6	17864.1	21242.6	20319.7	21614.3	23944.6
UNINTEGRATED|g__Catenibacterium.s__Catenibacterium_mitsuokai	16307.4	11778.8	13464.3	24622.1	18228.1	16746.4	22136.5	22398.4	22112.8	21638.1	12815.1	20526.3	18375.4	18703.7	20067.5	18987.8	20838.8	11197.5	18769.9	21944.8	17395.6	13058.1	18797.8	15056.3	19302.6	17738.5	20628.7	18663.2	19167.9	13933.8	3948.69	9751.17	15806.3	4480.76	7044.21	9733.58	19939.8	8960.86	11225.7	5939.2	5424.19	7579.7	7158.84	13881.9	10579.4	9046.39	7657.69	5610.01	1727.66	2981.85	10005.8	9387.37	7808.84	5347.75	14684.4	10460.4	13769.9	11225.2	14242.1	12344.8	13033.1	14934.8
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809.94
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	8768.58	9780.46	11217.6	10388.7	7817.42	11803.9	15327.6	13512.3	14454.4	12228.9	9762.23	15778.8	14519.1	12094.8	9774.88	14524.4	8282.05	0	10336.9	15202	8961.05	9136.37	10048.8	7705.58	11291.6	10370.3	11429.2	8874.14	10923.8	10899.6	0	15120.7	8969.41	1322.73	1379.14	2366.88	18734.6	12527	11551.1	965.087	0	786.331	10984.9	8065.22	10512.5	16922.5	0	1383.76	1100.79	2222.06	12463.7	14163.2	1136.35	1240.92	8946.93	6864.4	11709.1	11863.5	8225.76	8050.71	8550.31	10811.7
UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus	0	0	0	0	0	0	0	0	0	0	1056.76	0	0	0	0	0	428.332	0	1215.1	0	0	0	0	0	0	533.147	0	0	1115.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1592.81
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	2781.74	3883.85	4199.13	1931.35	0	2052.45	2448.78	0	3111.16	1828.5	3024.7	1617.65	1965.49	1684.8	0	1733.97	3006.98	0	2366.98	2122.75	0	2533.13	0	0	1682.28	2151.03	1831.26	2217.84	3133.71	1309.93	0	732.439	0	0	0	0	1629.28	858.809	0	0	0	0	0	3238.37	0	357.815	0	0	0	0	0	0	0	0	2951.93	0	2940.15	0	2603.39	1878.57	0	5140.35
UNINTEGRATED|g__Coprococcus.s__Coprococcus_eutactus	8076.36	6920.17	8731.23	0	0	0	0	0	996.876	0	7896.52	0	0	0	0	0	6349.34	0	5296.71	5315.89	4488.97	2540.85	3062.36	3927.06	7634.2	5823.26	9413.69	8228.92	7091.44	9286.42	0	2379.24	4973.39	0	0	0	9850.66	5626.18	4621.47	0	0	0	1689.42	8390.95	4697.45	4123.54	0	0	384.575	2373.45	5040.26	5877.16	0	0	8066.3	0	6130.27	5457.58	8171.58	0	5923.09	10410.5
