feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.59771923933116	0.365628878169779	12	8	1.87920764080193e-07	8.56271640700757e-06
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.59771923933116	0.365628878169779	12	8	1.87920764080193e-07	8.56271640700757e-06
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.12716768803269	0.332068035690834	12	8	2.09866504449084e-07	9.34120094292759e-06
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.40206696911429	0.113325864225663	12	6	2.19121128700298e-07	9.55806363390701e-06
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.34908794971905	0.109940121008994	12	6	2.36714649052866e-07	1.01099637388201e-05
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.47536651428314	0.120462222869887	12	6	2.41044527473014e-07	1.01099637388201e-05
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.33299031117615	0.109360950897576	12	6	2.52197142410853e-07	1.03781503320391e-05
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_vestibularis	strep_exposure	Y	3.25878798193905	0.269452233255033	12	7	2.71436484514282e-07	1.07636904131936e-05
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.39916033970987	0.11554604852584	12	6	2.68289108356104e-07	1.07636904131936e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.42129039600682	0.366333568947279	12	8	2.7679459509093e-07	1.07801609266664e-05
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	3.00294531268079	0.250593400233663	12	7	2.95983089024999e-07	1.13252476695355e-05
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.32175884725379	0.111719851960297	12	6	3.3378566672593e-07	1.25514920539526e-05
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.43804387865391	0.121992886319498	12	6	3.45412203896079e-07	1.27685426558872e-05
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	strep_exposure	Y	4.52068033910727	0.385730683821277	12	8	3.64719149106851e-07	1.28298784548716e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.31807880689449	0.36750774283664	12	8	3.56122980607163e-07	1.28298784548716e-05
PWY66.409..superpathway.of.purine.nucleotide.salvage.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.67101661005713	0.142347454358586	12	6	3.59158663574214e-07	1.28298784548716e-05
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.32136111735572	0.11343440025003	12	6	3.86128962679001e-07	1.33674169460778e-05
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.61419439202896	0.139878385817805	12	6	4.21561689367531e-07	1.41450160693936e-05
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.51532900862005	0.13128882195974	12	6	4.20890274594102e-07	1.41450160693936e-05
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.03666429047024	0.35118841805722	12	9	4.37502767911251e-07	1.44574778305218e-05
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.59654143305676	0.141148792005771	12	6	5.0839504352936e-07	1.65493968647393e-05
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.56149688486159	0.140722963670718	12	6	6.07899569943309e-07	1.94248979280621e-05
PWY0.1296..purine.ribonucleosides.degradation.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.85449906539393	0.347775361808253	12	7	6.14542850543918e-07	1.94248979280621e-05
PWY.5103..L.isoleucine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.50396579055368	0.136718797028644	12	6	6.58990580008254e-07	2.02430768309578e-05
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.49739882441836	0.135990394586987	12	6	6.53096746698479e-07	2.02430768309578e-05
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.7551044210885	0.433915106003141	12	9	6.82748582052223e-07	2.06815924646653e-05
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.22597827346807	0.113453269263412	12	6	7.77687223818842e-07	2.32347374677931e-05
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.40178146942473	0.130854138614641	12	6	8.42909932403603e-07	2.42788155720787e-05
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.32846941609149	0.123748111912089	12	6	8.26523730199218e-07	2.42788155720787e-05
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.89180302974352	0.36343869655271	12	7	8.46029336762027e-07	2.42788155720787e-05
PWY.702..L.methionine.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	3.14026500303414	0.295878736168767	12	7	9.18728163390782e-07	2.60226769396792e-05
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.3255309179117	0.125082293151021	12	6	9.31705824926389e-07	2.60519282585186e-05
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.45222750535516	0.139153636795077	12	6	1.07338335903927e-06	2.92631138258082e-05
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.45222750535516	0.139153636795077	12	6	1.07338335903927e-06	2.92631138258082e-05
PWY.6317..D.galactose.degradation.I..Leloir.pathway..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.51134335549931	0.145054258891698	12	6	1.08963870196916e-06	2.93395309752436e-05
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.47196927585901	0.142402554560547	12	6	1.17248764510648e-06	3.08095849876775e-05
PWY.5941..glycogen.degradation.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.29250329197782	0.125022001806424	12	6	1.17089048661138e-06	3.08095849876775e-05
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.69131497376519	0.164419403007226	12	6	1.22613851994047e-06	3.14612719057667e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.50382518427183	0.340193017942137	12	7	1.21203536026126e-06	3.14612719057667e-05
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.81259119734355	0.177451347153912	12	6	1.30802231403749e-06	3.31720542664623e-05
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	2.69517360988961	0.265329910667961	12	7	1.37677574479452e-06	3.45143436712282e-05
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	3.43788187994525	0.340901466579968	12	7	1.47124896785233e-06	3.64635681691582e-05
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.70606334842195	0.170126075878054	12	6	1.54899909733212e-06	3.79591801267569e-05
PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	5.83781551238395	0.5870793606119	12	8	1.67373987449891e-06	4.05602962920236e-05
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.30606765731676	0.13391980294001	12	6	1.99884946841561e-06	4.7385768376244e-05
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.30606765731676	0.13391980294001	12	6	1.99884946841561e-06	4.7385768376244e-05
UNINTEGRATED.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	3.97517077306129	0.410764383670096	12	11	2.14489595209884e-06	4.97982317371245e-05
PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.4321814162739	0.148001368313468	12	6	2.14627867184305e-06	4.97982317371245e-05
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.44419295335532	0.151870147499853	12	6	2.51571835597595e-06	5.77555972040374e-05
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.51917440774164	0.16040527873153	12	6	2.61025166652801e-06	5.87488162152703e-05
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.46857881670029	0.155080056278759	12	6	2.6128542745902e-06	5.87488162152703e-05
PWY.4041...gamma..glutamyl.cycle.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	2.68992680623654	0.286169417056758	12	7	2.79490554420626e-06	6.22009080807535e-05
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.6518027422321	0.178401142230102	12	6	3.20428787904586e-06	7.05914329717074e-05
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.52283336231095	0.165797270117543	12	6	3.4452493061621e-06	7.51408873673955e-05
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.77298565650903	0.19363963494549	12	6	3.54429973233598e-06	7.65358189725225e-05
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.72823986666308	0.192861710701787	12	6	4.30261323387783e-06	9.19999947361525e-05
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.52207718697765	0.170198556775823	12	6	4.3813803896116e-06	9.2363617291294e-05
PWY.6703..preQ0.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.96033191782991	0.219331672954574	12	6	4.40431737656789e-06	9.2363617291294e-05
PWY.5103..L.isoleucine.biosynthesis.III.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.54336075226326	0.173221221311503	12	6	4.53004836140986e-06	9.40955759641419e-05
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.4436458217923	0.16389147689017	12	6	5.01851521995125e-06	0.000103258317874657
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.53775156754686	0.175092013291013	12	6	5.15311663665794e-06	0.000104400175790987
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.5588021713182	0.177552822511724	12	6	5.16974735691269e-06	0.000104400175790987
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	3.11073954336445	0.355991532893349	12	7	5.39143812061852e-06	0.000107878225147422
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Streptococcus.s__Streptococcus_vestibularis	strep_exposure	Y	2.5724441680058	0.297977713149037	12	7	6.0071511764995e-06	0.000119105424690413
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.75128534421028	0.205226181138591	12	6	6.66071069550735e-06	0.00013087396420632
ARO.PWY..chorismate.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.79678540658119	0.210789184768216	12	6	6.72596671367334e-06	0.000130976191093942
UNINTEGRATED.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.30366931920743	0.389216352273918	12	11	6.98432830108842e-06	0.000133647741526998
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	2.99404837745629	0.353438372346178	12	7	7.10827052596599e-06	0.000133647741526998
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	2.99404837745629	0.353438372346178	12	7	7.10827052596599e-06	0.000133647741526998
PWY.7234..inosine.5..phosphate.biosynthesis.III.g__Streptococcus.s__Streptococcus_vestibularis	strep_exposure	Y	2.48505502336188	0.293226443116777	12	7	7.08104073088672e-06	0.000133647741526998
GLUTORN.PWY..L.ornithine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	2.08664081575726	0.248082745707283	12	6	7.57194635070646e-06	0.00014114884607599
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_vestibularis	strep_exposure	Y	2.87333889434747	0.342031321142264	12	7	7.6543036468297e-06	0.000141474883506234
PWY.5686..UMP.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.44537442664369	0.173185097283331	12	6	8.11239792866554e-06	0.000146224296548922
PWY.7790..UMP.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.44537442664369	0.173185097283331	12	6	8.11239792866554e-06	0.000146224296548922
PWY.7791..UMP.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.44537442664369	0.173185097283331	12	6	8.11239792866554e-06	0.000146224296548922
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.76939248969594	0.213294546861859	12	6	8.55777810983593e-06	0.00015298782014387
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.54034299781599	0.189254596486556	12	6	1.01226624989869e-05	0.000179044750463741
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.74841556329722	0.214956350443571	12	6	1.01795273074295e-05	0.000179044750463741
PWY.1042..glycolysis.IV.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	2.00716515138693	0.250150199456294	12	6	1.14719073870214e-05	0.000200161840088749
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.58991087285055	0.198942924764889	12	6	1.1881253940766e-05	0.000205658847974688
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	2.42328811397511	0.304235553945834	12	6	1.22334073285631e-05	0.000210087097508631
UNINTEGRATED.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	3.63482750945205	0.457241105409812	12	11	1.24462946640527e-05	0.000210376570170673
DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.92310721457831	0.241795101078957	12	6	1.23919085181018e-05	0.000210376570170673
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	2.89777716918942	0.364835874948578	12	9	1.25396396708792e-05	0.000210376570170673
TRNA.CHARGING.PWY..tRNA.charging.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.83797700893577	0.235271887950222	12	6	1.44905556066616e-05	0.000241251158611671
