feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.02002994692659	0.220823647608978	12	7	6.11421298289571e-10	1.02221998307788e-07
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	7.16984248773228	0.313536097303401	12	7	5.76992814401472e-10	1.02221998307788e-07
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	5.19283280105993	0.216770937596324	12	7	3.65322619669789e-10	1.02221998307788e-07
PWY0.1296..purine.ribonucleosides.degradation.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	4.96971395480888	0.214156956341968	12	7	4.99436742498555e-10	1.02221998307788e-07
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.47956874429221	0.199365294031473	12	7	6.85785089469348e-10	1.07910300842971e-07
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.8563583380141	0.21782447944342	12	7	7.4029891400622e-10	1.10016644164813e-07
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.98012670111753	0.18071146402086	12	7	8.34385944807456e-10	1.17472758018945e-07
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.65072665778801	0.22167222623604	12	7	1.34364215649967e-09	1.41612294183001e-07
DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.24445697686184	0.199250194936133	12	7	1.1573704379105e-09	1.41612294183001e-07
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	5.15648456575899	0.242914685315935	12	7	1.19785557226628e-09	1.41612294183001e-07
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.62996116608359	0.21912269668829	12	7	1.25343610101726e-09	1.41612294183001e-07
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.62996116608359	0.21912269668829	12	7	1.25343610101726e-09	1.41612294183001e-07
PWY.6317..D.galactose.degradation.I..Leloir.pathway..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	5.07344569577394	0.241942728119232	12	7	1.35029875637202e-09	1.41612294183001e-07
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.79608115556245	0.230324670423189	12	7	1.44626765937655e-09	1.41612294183001e-07
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.03270911656686	0.242296437758387	12	7	1.4822969110744e-09	1.41612294183001e-07
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.03270911656686	0.242296437758387	12	7	1.4822969110744e-09	1.41612294183001e-07
PWY.5103..L.isoleucine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	5.13097346071521	0.249331824196739	12	7	1.62336939587566e-09	1.49741832205772e-07
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.49125713271779	0.221114906392053	12	7	1.84469125494268e-09	1.64484970232389e-07
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	5.56997478425833	0.275242301893286	12	7	1.91289518298021e-09	1.65064342402324e-07
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.46327585490732	0.224138771929161	12	7	2.23949270333673e-09	1.8153463580078e-07
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.46327585490732	0.224138771929161	12	7	2.23949270333673e-09	1.8153463580078e-07
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.95350686877051	0.256708841574835	12	7	3.04522194693993e-09	2.39587314943068e-07
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.0694081090207	0.265444090534928	12	7	3.36828829615158e-09	2.57433462634442e-07
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.45315884358276	0.297435075950684	12	7	5.01390928616291e-09	3.43902752320148e-07
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.45315884358276	0.297435075950684	12	7	5.01390928616291e-09	3.43902752320148e-07
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	6.49135318181082	0.35127024283311	12	8	4.64195752806592e-09	3.43902752320148e-07
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	4.56182078011725	0.247544279812116	12	8	4.76947483579504e-09	3.43902752320148e-07
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	4.11659154142249	0.225765691398989	12	7	5.2881644534996e-09	3.53645997827786e-07
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.25373661904992	0.0697631703691857	12	6	6.0896383049022e-09	3.97311767453985e-07
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.49760136978305	0.250964260992072	12	7	6.25701630885679e-09	3.98074460009466e-07
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.25509107549894	0.0701953165041816	12	6	6.39895393660076e-09	3.98074460009466e-07
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.22385920294567	0.237800052801505	12	7	6.82341649447278e-09	4.05614202726993e-07
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	4.64136811789344	0.261200556008401	12	7	6.79683443818297e-09	4.05614202726993e-07
GLUTORN.PWY..L.ornithine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.53665234118715	0.263007415425068	12	7	9.07008784783999e-09	5.27445325934173e-07
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.01379238625778	0.296335020545975	12	8	1.09371843882166e-08	6.22488685925092e-07
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.25706954918384	0.0745179662549239	12	6	1.12553024978156e-08	6.27248628784515e-07
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.53522965680024	0.218186760876977	12	7	1.66256772551144e-08	8.9548625667109e-07
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.98387847060868	0.308440252541989	12	8	1.7072822089804e-08	8.9548625667109e-07
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.98387847060868	0.308440252541989	12	8	1.7072822089804e-08	8.9548625667109e-07
PWY.4041...gamma..glutamyl.cycle.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	6.50018966441108	0.407014917575354	12	8	1.91149850134779e-08	9.83318940597183e-07
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.24724917377289	0.273018069479497	12	7	2.46219244294997e-08	1.24271033677192e-06
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.33675433019216	0.086468315721454	12	6	2.61542939624501e-08	1.29560622869544e-06
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	strep_exposure	Y	4.28460476142553	0.281286812999696	12	8	3.01627908179738e-08	1.46700846251054e-06
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.37318614894613	0.0905155146035373	12	6	3.13584018197109e-08	1.47164429592503e-06
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.37318614894613	0.0905155146035373	12	6	3.13584018197109e-08	1.47164429592503e-06
UNINTEGRATED.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.44594538027517	0.297825423889759	12	9	3.66165699279541e-08	1.66015804334368e-06
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	5.61538471085311	0.375605796424766	12	8	3.60979513911889e-08	1.66015804334368e-06
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.46996985362114	0.304084081636406	12	7	4.24538609381863e-08	1.8804440142032e-06
PWY0.1296..purine.ribonucleosides.degradation.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	2.7707715941172	0.188687510224002	12	7	4.28811532210824e-08	1.8804440142032e-06
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	4.40216576467012	0.305743045637683	12	8	5.17849320241305e-08	2.2342692445895e-06
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.44915636631225	0.101141803454673	12	6	5.42693605600009e-08	2.26828967965629e-06
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.44915636631225	0.101141803454673	12	6	5.42693605600009e-08	2.26828967965629e-06
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.54874393378262	0.318541231941268	12	8	5.60426257609461e-08	2.30636959862355e-06
PWY.3841..folate.transformations.II..plants..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.59287126793409	0.25216735080442	12	7	5.72572800217726e-08	2.32065490997336e-06
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.06398689218393	0.360932853588548	12	8	6.63399602458673e-08	2.60969696555434e-06
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.06398689218393	0.360932853588548	12	8	6.63399602458673e-08	2.60969696555434e-06
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	2.91367250960041	0.208848328532441	12	7	7.00235844052103e-08	2.71468243889764e-06
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.45453908469041	0.104614587137184	12	6	7.23346155124252e-08	2.76421566422482e-06
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.94668644436269	0.360169545835146	12	8	8.13154126883751e-08	3.06364406959723e-06
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	5.35844508999119	0.400366417464809	12	8	1.04021238803972e-07	3.86467796945314e-06
PWY.702..L.methionine.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.31820032880723	0.335577996431427	12	7	1.51093127056593e-07	5.53663171063542e-06
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	5.20091001519595	0.405991309443631	12	8	1.57648714868865e-07	5.69878800370559e-06
UNINTEGRATED.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.5336351132825	0.278118318538049	12	8	1.70411748541226e-07	5.84424906856128e-06
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.35475985828292	0.106616562592151	12	6	1.7024271203095e-07	5.84424906856128e-06
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.40059001915985	0.109834183025696	12	6	1.64637546065924e-07	5.84424906856128e-06
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	5.82886930684273	0.458446586568314	12	8	1.69288375330648e-07	5.84424906856128e-06
PWY.5686..UMP.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.56485129444919	0.128064037180963	12	6	2.46349965171857e-07	8.03641654676486e-06
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.56059450386148	0.373170369752407	12	8	2.4598446513507e-07	8.03641654676486e-06
PWY.7790..UMP.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.56485129444919	0.128064037180963	12	6	2.46349965171857e-07	8.03641654676486e-06
PWY.7791..UMP.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.56485129444919	0.128064037180963	12	6	2.46349965171857e-07	8.03641654676486e-06
PWY.5941..glycogen.degradation.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.47136578413596	0.123895044884699	12	6	3.22123140810704e-07	1.03816795381763e-05
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	3.94302192094287	0.334505089206889	12	7	3.45495574965879e-07	1.10023888456396e-05
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.5029117719322	0.12955464923318	12	6	4.01383453457367e-07	1.26317733882171e-05
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	3.95324541107856	0.347540193417295	12	7	4.82350232643642e-07	1.50033357246714e-05
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	5.1609588243454	0.455635867619152	12	8	5.01777916017101e-07	1.54282290269626e-05
TRNA.CHARGING.PWY..tRNA.charging.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.61580182848055	0.142991886564746	12	6	5.13074897801909e-07	1.55963108138649e-05
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.14662906896497	0.368375377090092	12	8	5.31843189502535e-07	1.58075614657698e-05
PWY.2941..L.lysine.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.30600079236789	0.115961928265612	12	6	5.29296836974368e-07	1.58075614657698e-05
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	4.235319955969	0.377512261233712	12	9	5.48658525968493e-07	1.61281489776452e-05
PWY.1042..glycolysis.IV.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.51449106221911	0.13570282324491	12	6	5.76142682901652e-07	1.67519747474122e-05
PWY.2942..L.lysine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.34156748917432	0.120675927203177	12	6	5.97359478854678e-07	1.71821140423254e-05
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	3.4154965607712	0.311370735270361	12	7	6.7662743793442e-07	1.90524041734166e-05
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	3.4154965607712	0.311370735270361	12	7	6.7662743793442e-07	1.90524041734166e-05
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.4724996707581	0.134590930636914	12	6	6.93288347973401e-07	1.93181909461338e-05
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.28321083255729	0.11914972946256	12	6	8.02328745862662e-07	2.21260762389961e-05
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.68515893096449	0.156821818183441	12	6	8.19124203505512e-07	2.23587473916045e-05
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.45001067165786	0.135250165030038	12	6	8.36808392129082e-07	2.2384624489453e-05
PWY.702..L.methionine.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.93852726029786	0.460266750392604	12	8	8.30503712513183e-07	2.2384624489453e-05
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.49198391591811	0.140421619621037	12	6	9.09426968826367e-07	2.40863083327776e-05
PWY66.409..superpathway.of.purine.nucleotide.salvage.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.29939822686679	0.123737590993524	12	6	1.01349549039333e-06	2.65794160470799e-05
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.35790433446215	0.131251518618773	12	6	1.1629760760649e-06	3.02035048880932e-05
ARO.PWY..chorismate.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.53303689897148	0.148401558967601	12	6	1.17914390464455e-06	3.0328941778117e-05
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.40293586505556	0.136870567397951	12	6	1.26691990953246e-06	3.22762929333269e-05
PWY.1042..glycolysis.IV.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	3.11810109416951	0.304521690179421	12	7	1.27921400357071e-06	3.22820515052042e-05
PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.34207033437122	0.131913599817694	12	6	1.35695753518425e-06	3.39239383796062e-05
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.64813025634499	0.163675802211104	12	6	1.49175515375658e-06	3.69485651509152e-05
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.67164370615406	0.16628012438938	12	6	1.51409715861513e-06	3.7157888984362e-05
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.37568737986726	0.137105942449036	12	6	1.54119484682811e-06	3.74790565024108e-05
PWY.7238..sucrose.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	3.66899058669146	0.36702844019007	12	7	1.59469810139977e-06	3.84307875787782e-05
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.42038849277739	0.14236282694663	12	6	1.62308934125763e-06	3.87657498916442e-05
PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.51323733228004	0.151817096658267	12	6	1.63767800402146e-06	3.87680412456407e-05
PWY.6703..preQ0.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.81431816046359	0.183976423342137	12	6	1.80572412391462e-06	4.23711581708036e-05
PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.89412552516357	0.192627762882271	12	6	1.85431358733175e-06	4.31329464879342e-05
PWY.6317..D.galactose.degradation.I..Leloir.pathway..g__Streptococcus.s__Streptococcus_vestibularis	strep_exposure	Y	1.70770995361373	0.174067260431007	12	6	1.89345911807199e-06	4.36638201796773e-05
UNINTEGRATED.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	5.74325273147559	0.586520330243144	12	9	1.92648716208375e-06	4.40457534920856e-05
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.59869334670693	0.164633799480152	12	6	2.07914066350525e-06	4.71330616514961e-05
PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.31394597657353	0.136158768364085	12	6	2.20102260096898e-06	4.94767685511934e-05
PWY.6703..preQ0.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.45663590745818	0.151784556347253	12	6	2.31502073447274e-06	5.11791773943353e-05
PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.84443164581995	0.192098777274217	12	6	2.304635651567e-06	5.11791773943353e-05
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.33214641649634	0.140381727376514	12	6	2.5641400927915e-06	5.62219241657152e-05
PWY.4041...gamma..glutamyl.cycle.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.08199391424205	0.32621503725566	12	8	2.66879404427153e-06	5.8040846084767e-05
ARO.PWY..chorismate.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.48625582586376	0.157622042352963	12	6	2.71667942735711e-06	5.8605786033712e-05
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	1.43238268759582	0.152969151571971	12	6	2.89355101837578e-06	6.19219917932417e-05
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.46466206406004	0.157041450506481	12	6	2.99998065575313e-06	6.36900655090445e-05
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.65782950411447	0.178284784347254	12	6	3.08221297541936e-06	6.49206276318644e-05
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	strep_exposure	Y	4.702693821164	0.511417400782846	12	9	3.40989398589858e-06	7.12614563459275e-05
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	1.35824337663055	0.148550462239929	12	6	3.58929638363609e-06	7.38566755863579e-05
PWY.7238..sucrose.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	strep_exposure	Y	3.25814607418054	0.356230972763688	12	7	3.57922579586862e-06	7.38566755863579e-05
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_equinus	strep_exposure	Y	1.36480010783317	0.149864887980085	12	6	3.72088823557025e-06	7.59799696958047e-05
