feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum.t__SGB17248	treatment	FS	-0.359304337629707	0.0710451390913403	36	36	1.98101771889871e-05	0.00275763341018283
k__Bacteria.p__Actinobacteria.c__Actinobacteria	treatment	FS	-0.263119474874895	0.0551229037077865	36	36	4.41564190664751e-05	0.00338859293780794
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales	treatment	FS	-0.263119474874895	0.0551229037077865	36	36	4.41564190664751e-05	0.00338859293780794
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	treatment	FS	-0.263119474874895	0.0551229037077865	36	36	4.41564190664751e-05	0.00338859293780794
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	treatment	FS	-0.263119474874895	0.0551229037077865	36	36	4.41564190664751e-05	0.00338859293780794
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria	treatment	FS	-0.638272020351631	0.134673207216221	36	24	4.85819776029812e-05	0.00338859293780794
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales	treatment	FS	-0.638272020351631	0.134673207216221	36	24	4.85819776029812e-05	0.00338859293780794
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	treatment	FS	-0.638272020351631	0.134673207216221	36	24	4.85819776029812e-05	0.00338859293780794
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	treatment	FS	-0.638272020351631	0.134673207216221	36	24	4.85819776029812e-05	0.00338859293780794
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	treatment	FS	-0.638272020351631	0.134673207216221	36	24	4.85819776029812e-05	0.00338859293780794
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli.t__SGB10068	treatment	FS	-0.638272020351631	0.134673207216221	36	24	4.85819776029812e-05	0.00338859293780794
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria	treatment	S	-0.604919936594216	0.134673207216221	36	24	9.74164520327478e-05	0.00543583802342733
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales	treatment	S	-0.604919936594216	0.134673207216221	36	24	9.74164520327478e-05	0.00543583802342733
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	treatment	S	-0.604919936594216	0.134673207216221	36	24	9.74164520327478e-05	0.00543583802342733
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	treatment	S	-0.604919936594216	0.134673207216221	36	24	9.74164520327478e-05	0.00543583802342733
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	treatment	S	-0.604919936594216	0.134673207216221	36	24	9.74164520327478e-05	0.00543583802342733
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli.t__SGB10068	treatment	S	-0.604919936594216	0.134673207216221	36	24	9.74164520327478e-05	0.00543583802342733
k__Bacteria.p__Firmicutes.c__Bacilli	treatment	FS	1.36217474821442	0.309291997081561	36	36	0.000124472255203508	0.00662488054688935
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales	treatment	FS	1.36153022845718	0.309580084472962	36	36	0.000126640488351529	0.00662488054688935
k__Bacteria.p__Actinobacteria	treatment	FS	-0.227935928982943	0.0526732048852892	36	36	0.00015423372366636	0.00782385616416624
k__Bacteria.p__Actinobacteria.c__Actinobacteria	treatment	S	-0.225584330418225	0.0551229037077865	36	36	0.000296043613626301	0.0120872441270836
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales	treatment	S	-0.225584330418225	0.0551229037077865	36	36	0.000296043613626301	0.0120872441270836
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae	treatment	S	-0.225584330418225	0.0551229037077865	36	36	0.000296043613626301	0.0120872441270836
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium	treatment	S	-0.225584330418225	0.0551229037077865	36	36	0.000296043613626301	0.0120872441270836
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_hominis	treatment	S	-0.281998049644931	0.0688411118510737	36	36	0.000292813792055402	0.0120872441270836
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacterium_nucleatum	treatment	FS	2.38780357470406	0.581211369864958	36	15	0.000283297252618831	0.0120872441270836
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_hominis.t__SGB5803	treatment	S	-0.281998049644931	0.0688411118510737	36	36	0.000292813792055402	0.0120872441270836
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium.s__Fusobacterium_nucleatum.t__SGB6011	treatment	FS	2.38780357470406	0.581211369864958	36	15	0.000283297252618831	0.0120872441270836
k__Bacteria.p__Firmicutes.c__Bacilli	treatment	S	1.24287991110677	0.309291997081561	36	36	0.000362939702270361	0.0144657395619187
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales	treatment	S	1.24128054120778	0.309580084472962	36	36	0.000371939211646931	0.0144796800069061
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum	treatment	S	-0.280517179248272	0.0710451390913403	36	36	0.000439894451016413	0.0163640735778105
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum.t__SGB17248	treatment	S	-0.280517179248272	0.0710451390913403	36	36	0.000439894451016413	0.0163640735778105
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_massiliensis	treatment	FS	-0.251851803307179	0.0646657672900444	36	36	0.000509618984846325	0.0181511102262287
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__Blautia_massiliensis.t__SGB4826_group	treatment	FS	-0.251851803307179	0.0646657672900444	36	36	0.000509618984846325	0.0181511102262287
k__Bacteria.p__Actinobacteria	treatment	S	-0.194248519687628	0.0526732048852892	36	36	0.000893501348265907	0.0311608595207735
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	treatment	S	0.228184489960034	0.0650393797732842	36	36	0.00144420512920643	0.049338762985542
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	treatment	F	0.224990889074958	0.0650393797732842	36	36	0.00164500081563164	0.0550746273073474
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_hominis	treatment	FS	-0.235426187014993	0.0688411118510737	36	36	0.00182563163612474	0.0587712953629387
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister.s__Dialister_hominis.t__SGB5803	treatment	FS	-0.235426187014993	0.0688411118510737	36	36	0.00182563163612474	0.0587712953629387
k__Bacteria.p__Fusobacteria	treatment	F	1.79454438796749	0.569050920748804	36	27	0.00364907844744383	0.0954462081409526
k__Bacteria.p__Fusobacteria.c__Fusobacteriia	treatment	F	1.79454438796749	0.569050920748804	36	27	0.00364907844744383	0.0954462081409526
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales	treatment	F	1.79454438796749	0.569050920748804	36	27	0.00364907844744383	0.0954462081409526
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	treatment	F	1.79454438796749	0.569050920748804	36	27	0.00364907844744383	0.0954462081409526
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	treatment	F	1.79454438796749	0.569050920748804	36	27	0.00364907844744383	0.0954462081409526
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus	treatment	S	0.2268866283281	0.071868028813132	36	36	0.0036172619537925	0.0954462081409526
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria	treatment	F	-0.428709509478018	0.134673207216221	36	24	0.0033806171304522	0.0954462081409526
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales	treatment	F	-0.428709509478018	0.134673207216221	36	24	0.0033806171304522	0.0954462081409526
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	treatment	F	-0.428709509478018	0.134673207216221	36	24	0.0033806171304522	0.0954462081409526
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	treatment	F	-0.428709509478018	0.134673207216221	36	24	0.0033806171304522	0.0954462081409526
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli	treatment	F	-0.428709509478018	0.134673207216221	36	24	0.0033806171304522	0.0954462081409526
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia.s__Escherichia_coli.t__SGB10068	treatment	F	-0.428709509478018	0.134673207216221	36	24	0.0033806171304522	0.0954462081409526
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	treatment	FS	2.52121094713826	0.80874146852938	36	20	0.00383982535791556	0.0959383231216514
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella.s__Holdemanella_biformis	treatment	FS	2.52121094713826	0.80874146852938	36	20	0.00383982535791556	0.0959383231216514
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella.s__Holdemanella_biformis.t__SGB6806_group	treatment	FS	2.52121094713826	0.80874146852938	36	20	0.00383982535791556	0.0959383231216514
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus.t__SGB5117	treatment	S	0.224046283028303	0.0722591424974302	36	36	0.00417815495269173	0.102856343982441
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis	treatment	FS	-0.208289120485378	0.0676926417848688	36	36	0.0044367968882114	0.106102828440941
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis.t__SGB17244	treatment	FS	-0.208289120485378	0.0676926417848688	36	36	0.0044367968882114	0.106102828440941
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae	treatment	S	-2.89103815033085	0.971496607752933	36	7	0.00572684282573199	0.129550471490207
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	treatment	S	-2.89103815033085	0.971496607752933	36	7	0.00572684282573199	0.129550471490207
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_faecium	treatment	S	-2.89103815033085	0.971496607752933	36	7	0.00572684282573199	0.129550471490207
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus.s__Enterococcus_faecium.t__SGB7967	treatment	S	-2.89103815033085	0.971496607752933	36	7	0.00572684282573199	0.129550471490207
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	treatment	FS	0.190741233805127	0.0650393797732842	36	36	0.00637932729103546	0.142386585135912
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_unclassified.f__Clostridia_unclassified.g__Clostridia_unclassified.s__Clostridia_unclassified_SGB6317	treatment	FS	1.15065726947461	0.396245429828241	36	34	0.00685323815873059	0.148991177632662
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_unclassified.f__Clostridia_unclassified.g__Clostridia_unclassified.s__Clostridia_unclassified_SGB6317.t__SGB6317	treatment	FS	1.15065726947461	0.396245429828241	36	34	0.00685323815873059	0.148991177632662
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_bifidum	treatment	FS	-0.262087632052299	0.0906946256171154	36	36	0.00709749711283112	0.150395065403535
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_bifidum.t__SGB17256	treatment	FS	-0.262087632052299	0.0906946256171154	36	36	0.00709749711283112	0.150395065403535
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales	treatment	S	-0.154450453560154	0.0550250699870177	36	36	0.00870467435638872	0.162347018943623
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae	treatment	S	-0.181485147772799	0.0646821001984143	36	36	0.00872833435180768	0.162347018943623
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	treatment	S	-0.154450453560154	0.0550250699870177	36	36	0.00870467435638872	0.162347018943623
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae	treatment	FS	0.304420281521322	0.108083981274754	36	36	0.00850223005349797	0.162347018943623
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides	treatment	S	-0.182743707238461	0.0647316678301873	36	36	0.00836611691359065	0.162347018943623
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_uniformis	treatment	S	-0.215515535039618	0.0766178067428434	36	36	0.00857865825460418	0.162347018943623
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_comes	treatment	F	0.347690789019067	0.122467755189299	36	36	0.00804473953229435	0.162347018943623
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza	treatment	FS	2.07727762767077	0.73860559755241	36	32	0.00858777210108166	0.162347018943623
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides_uniformis.t__SGB1836_group	treatment	S	-0.215515535039618	0.0766178067428434	36	36	0.00857865825460418	0.162347018943623
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_comes.t__SGB4577_group	treatment	F	0.347690789019067	0.122467755189299	36	36	0.00804473953229435	0.162347018943623
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza.t__SGB5075_group	treatment	FS	2.07727762767077	0.73860559755241	36	32	0.00858777210108166	0.162347018943623
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales	treatment	FS	-0.151463048479639	0.0550250699870177	36	36	0.00993653123342995	0.176954822178316
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	treatment	FS	-0.151463048479639	0.0550250699870177	36	36	0.00993653123342995	0.176954822178316
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis	treatment	S	-0.186478082351334	0.0676926417848688	36	36	0.00988461780618852	0.176954822178316
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis.t__SGB17244	treatment	S	-0.186478082351334	0.0676926417848688	36	36	0.00988461780618852	0.176954822178316
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis	treatment	FS	-0.247990585803128	0.090516215474321	36	36	0.0102518727822789	0.178767031640988
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis.t__SGB1934	treatment	FS	-0.247990585803128	0.090516215474321	36	36	0.0102518727822789	0.178767031640988
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza	treatment	S	1.97320894786132	0.73860559755241	36	32	0.012082985469091	0.20639711913529
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira_pectinoschiza.t__SGB5075_group	treatment	S	1.97320894786132	0.73860559755241	36	32	0.012082985469091	0.20639711913529
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_copri_clade_A	treatment	FS	0.280848780663081	0.105980607294748	36	36	0.0127215350067181	0.212958496012462
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__Prevotella_copri_clade_A.t__SGB1626	treatment	FS	0.280848780663081	0.105980607294748	36	36	0.0127215350067181	0.212958496012462
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	treatment	FS	-0.1304504881479	0.0500254447314569	36	36	0.0140689321104307	0.233182102503573
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Candidatus_Cibiobacter	treatment	FS	-0.153296864255514	0.0599148399990711	36	36	0.0157975862154905	0.247151021726459
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_unclassified.g__Bacteroidales_unclassified	treatment	FS	1.54006792872779	0.603755773360827	36	34	0.0157314028582817	0.247151021726459
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Candidatus_Cibiobacter.s__Candidatus_Cibiobacter_qucibialis	treatment	FS	-0.153296864255514	0.0599148399990711	36	36	0.0157975862154905	0.247151021726459
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_unclassified.g__Bacteroidales_unclassified.s__Bacteroidales_bacterium	treatment	FS	1.54006792872779	0.603755773360827	36	34	0.0157314028582817	0.247151021726459
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Candidatus_Cibiobacter.s__Candidatus_Cibiobacter_qucibialis.t__SGB15286	treatment	FS	-0.153296864255514	0.0599148399990711	36	36	0.0157975862154905	0.247151021726459
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_unclassified.g__Bacteroidales_unclassified.s__Bacteroidales_bacterium.t__SGB2155	treatment	FS	1.54006792872779	0.603755773360827	36	34	0.0157314028582817	0.247151021726459
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	treatment	FS	2.04164591260446	0.800500885531656	36	32	0.0161016311930817	0.249575283492766
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus	treatment	F	0.182554688428878	0.071868028813132	36	36	0.0164960216499925	0.253342571028325
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_unclassified.g__Phocaeicola.s__Phocaeicola_vulgatus	treatment	FS	-0.201944394001304	0.0798961916125094	36	36	0.0169876150903352	0.254614610228431
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_unclassified.g__Phocaeicola.s__Phocaeicola_vulgatus.t__SGB1814	treatment	FS	-0.201944394001304	0.0798961916125094	36	36	0.0169876150903352	0.254614610228431
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus.t__SGB5117	treatment	F	0.182554688428881	0.0722591424974302	36	36	0.0170351471598472	0.254614610228431
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia	treatment	FS	-0.0778698926781555	0.0311067344125454	36	36	0.0179766182929527	0.261677034977417
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_formicigenerans	treatment	S	0.815637436441401	0.325443920599894	36	35	0.0178550035320884	0.261677034977417
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea.s__Dorea_formicigenerans.t__SGB4575	treatment	S	0.815637436441401	0.325443920599894	36	35	0.0178550035320884	0.261677034977417
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_unclassified.g__Bacteroidales_unclassified	treatment	S	1.49125788923838	0.603755773360827	36	34	0.0190312161031776	0.269985218277282
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_unclassified.g__Bacteroidales_unclassified.s__Bacteroidales_bacterium	treatment	S	1.49125788923838	0.603755773360827	36	34	0.0190312161031776	0.269985218277282
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_unclassified.g__Bacteroidales_unclassified.s__Bacteroidales_bacterium.t__SGB2155	treatment	S	1.49125788923838	0.603755773360827	36	34	0.0190312161031776	0.269985218277282
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	treatment	S	-0.122478383662181	0.0500254447314569	36	36	0.0204162171547301	0.276944472778047
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	treatment	FS	0.274358056462971	0.111576062878505	36	36	0.0199230517937986	0.276944472778047
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	treatment	S	1.95821499348979	0.800500885531656	36	32	0.0205144053909664	0.276944472778047
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus_eutactus	treatment	FS	0.176074863660879	0.071868028813132	36	36	0.0203386583951796	0.276944472778047
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis	treatment	S	-0.221968655388371	0.090516215474321	36	36	0.0202322212562287	0.276944472778047
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides_distasonis.t__SGB1934	treatment	S	-0.221968655388371	0.090516215474321	36	36	0.0202322212562287	0.276944472778047
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia_unclassified.f__Clostridia_unclassified.g__Clostridia_unclassified	treatment	FS	1.19220583387413	0.491319287178954	36	34	0.021463752940207	0.280705643921145
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum	treatment	F	-1.88084448999343	0.774444514102803	36	26	0.0213608061080136	0.280705643921145
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum.s__Agathobaculum_butyriciproducens	treatment	F	-1.88084448999343	0.774444514102803	36	26	0.0213608061080136	0.280705643921145
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum.s__Agathobaculum_butyriciproducens.t__SGB14993_group	treatment	F	-1.88084448999343	0.774444514102803	36	26	0.0213608061080136	0.280705643921145
