feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.5695..inosine.5..phosphate.degradation.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.19999145121983	0.0778524177330284	12	6	3.12015618853053e-07	0.000145822728153966
PWY0.1296..purine.ribonucleosides.degradation.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	5.2183909396462	0.337306902736013	12	8	3.03185930824329e-07	0.000145822728153966
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.78543727652528	0.330491622700389	12	7	5.06482252393046e-07	0.000159460064226014
PWY.4041...gamma..glutamyl.cycle.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.93049145022881	0.328166831327815	12	7	3.80528794596186e-07	0.000159460064226014
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.7840523557914	0.26902028229496	12	7	6.3364842883637e-07	0.000159460064226014
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.89212874770133	0.26902028229496	12	7	5.09731047209491e-07	0.000159460064226014
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.51255184251817	0.313846647327752	12	7	5.34811919715589e-07	0.000159460064226014
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.45296514973375	0.313846647327752	12	7	5.92672564244693e-07	0.000159460064226014
PWY0.1296..purine.ribonucleosides.degradation.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.98903799661594	0.337306902736013	12	8	4.2965087578567e-07	0.000159460064226014
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	5.08932775865073	0.341796658069454	12	7	4.07981129360904e-07	0.000159460064226014
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.7840523557914	0.26902028229496	12	7	6.3364842883637e-07	0.000159460064226014
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.89212874770133	0.26902028229496	12	7	5.09731047209491e-07	0.000159460064226014
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	1.46989166602425	0.103228985485394	12	6	5.76535122383833e-07	0.000159460064226014
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	1.46989166602425	0.103228985485394	12	6	5.76535122383833e-07	0.000159460064226014
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.44047384509457	0.330491622700389	12	7	9.0208784093527e-07	0.000218605953453314
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.80560328271855	0.284966711862835	12	7	9.45263564723156e-07	0.000220887839427986
PWY.702..L.methionine.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	5.12968237023364	0.401503800106094	12	7	1.32792712190852e-06	0.000299607833056809
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	1.22649849532324	0.0971505877963303	12	6	1.45493785304429e-06	0.000317321945748959
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Streptococcus.s__Streptococcus_equinus	treatment	S	1.21164213410757	0.0971505877963303	12	6	1.59713463947716e-06	0.000317615379442166
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.28694797653395	0.103228985485394	12	6	1.60191158819983e-06	0.000317615379442166
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.28694797653395	0.103228985485394	12	6	1.60191158819983e-06	0.000317615379442166
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.52019764528016	0.284966711862835	12	7	1.71834864826302e-06	0.000330681035458381
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.50048014609267	0.125988577072975	12	6	2.27091687499115e-06	0.000372579431351639
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	5.25669846054726	0.443225456305868	12	8	2.34416124286218e-06	0.000372579431351639
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	5.25669846054726	0.443225456305868	12	8	2.34416124286218e-06	0.000372579431351639
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	3.90374083587193	0.328781810532917	12	7	2.32432419072979e-06	0.000372579431351639
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	3.85669538757243	0.328781810532917	12	7	2.5489449397564e-06	0.000372579431351639
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.53067427341716	0.299246136602403	12	7	2.43882769499117e-06	0.000372579431351639
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.6022965352529	0.299246136602403	12	7	2.09294801915104e-06	0.000372579431351639
PWY.702..L.methionine.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.70647245085817	0.401503800106094	12	7	2.56244450723273e-06	0.000372579431351639
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.10135516228588	0.341796658069454	12	7	2.14468244232752e-06	0.000372579431351639
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	3.90374083587193	0.328781810532917	12	7	2.32432419072979e-06	0.000372579431351639
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	3.85669538757243	0.328781810532917	12	7	2.5489449397564e-06	0.000372579431351639
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.57710137306046	0.392244376070691	12	8	2.65244027439529e-06	0.000377280798160182
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.54147002530502	0.39196948034451	12	9	2.7997452318829e-06	0.000389760277706592
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I.g__Streptococcus.s__Streptococcus_equinus	treatment	S	5.09898837049206	0.443225456305868	12	8	2.95487189004924e-06	0.000394565852583514
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Streptococcus.s__Streptococcus_equinus	treatment	S	5.09898837049206	0.443225456305868	12	8	2.95487189004924e-06	0.000394565852583514
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	5.41603101456691	0.476013808093266	12	8	3.21313422672981e-06	0.000420470744909863
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.38325914799773	0.392244376070691	12	8	3.68265653605767e-06	0.000472463170890693
PWY.621..sucrose.degradation.III..sucrose.invertase..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.07008836635341	0.366741298547185	12	7	3.87992836043936e-06	0.000478988137025561
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	5.28455569573546	0.476013808093266	12	8	3.8701528744654e-06	0.000478988137025561
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.30437273093773	0.39196948034451	12	9	4.2022179059499e-06	0.000509168736270929
PWY.621..sucrose.degradation.III..sucrose.invertase..g__Streptococcus.s__Streptococcus_equinus	treatment	S	3.97972836507031	0.366741298547185	12	7	4.59672965928416e-06	0.000544035102740774
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	5.40487144349659	0.49892232782683	12	8	4.65626864641347e-06	0.000544035102740774
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	5.39042883346665	0.49892232782683	12	8	4.75114795553609e-06	0.000545381773211801
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	5.54104210888615	0.514190522702268	12	7	4.84464622720362e-06	0.000546526211458505
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	1.41599608544232	0.132176630626138	12	6	5.06461291849575e-06	0.000561656988571487
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.54644288409444	0.430820718227231	12	8	5.67142413713187e-06	0.000618468802154231
PWY.3841..folate.transformations.II..plants..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.63039273956032	0.440996719877813	12	8	5.89073262511749e-06	0.000631853501084323
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.89311033660739	0.37632704127018	12	8	6.58549721950347e-06	0.000680539687205153
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.17908698595675	0.405954261304918	12	8	6.83176747947685e-06	0.000680539687205153
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli..g__Escherichia.s__Escherichia_coli	treatment	F	-2.64299844875792	0.256904170774255	12	4	6.86468276869021e-06	0.000680539687205153
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli..g__Escherichia.s__Escherichia_coli	treatment	FS	-2.64299844875792	0.256904170774255	12	4	6.86468276869021e-06	0.000680539687205153
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	2.14484710354103	0.207974339219365	12	6	6.74015686386988e-06	0.000680539687205153
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.83938952784618	0.37632704127018	12	8	7.30801952526992e-06	0.000683979136138845
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	3.77654589092159	0.369901500936842	12	7	7.26883319901729e-06	0.000683979136138845
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	treatment	S	5.2449992943218	0.514190522702268	12	7	7.31752094294958e-06	0.000683979136138845
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.39847052733723	0.430820718227231	12	8	7.26928014945804e-06	0.000683979136138845
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.1234245411923	0.405954261304918	12	8	7.55329294781231e-06	0.000696073179683605
PENTOSE.P.PWY..pentose.phosphate.pathway.g__Escherichia.s__Escherichia_coli	treatment	FS	-2.7306694872374	0.26943885600471	12	9	7.68081488361648e-06	0.000696713085868612
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	1.38852771863731	0.137724179808691	12	6	7.98616558767322e-06	0.000696713085868612
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_vestibularis	treatment	S	4.13723028703045	0.410137761169965	12	7	7.95385235656079e-06	0.000696713085868612
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Streptococcus.s__Streptococcus_equinus	treatment	S	1.75806098053636	0.173748840014704	12	6	7.77354018380333e-06	0.000696713085868612
PWY.702..L.methionine.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	treatment	S	3.68218388678373	0.366830429749703	12	7	8.25213865024573e-06	0.000710443989323129
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.79362599842948	0.181154785638556	12	6	9.14178001310458e-06	0.00077681385228238
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.348076841235	0.137389594008581	12	6	9.77799954673045e-06	0.000820223731208428
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.42279910412616	0.4550689713232	12	8	1.04970168033582e-05	0.000851066614497527
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Escherichia.s__Escherichia_coli	treatment	F	-3.70489756307994	0.381421877123814	12	4	1.05419388342183e-05	0.000851066614497527
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Escherichia.s__Escherichia_coli	treatment	FS	-3.70489756307994	0.381421877123814	12	4	1.05419388342183e-05	0.000851066614497527
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_vestibularis	treatment	FS	3.97756390376905	0.410137761169965	12	7	1.06659731604459e-05	0.000851066614497527
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.94537371300342	0.514691276128334	12	8	1.14282843660783e-05	0.000900906802496994
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.9260544246284	0.514691276128335	12	8	1.1765202571265e-05	0.000916425243140317
PWY66.409..superpathway.of.purine.nucleotide.salvage.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.8356511779176	0.192625865185916	12	6	1.21485068635599e-05	0.000935149181273794
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.66975014617036	0.17645844420958	12	6	1.28012753978115e-05	0.0009696372912147
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Streptococcus.s__Streptococcus_equinus	treatment	S	1.24747398304554	0.132176630626138	12	6	1.30508817022284e-05	0.0009696372912147
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_vestibularis	treatment	FS	3.62417462663612	0.384548516174775	12	7	1.31893197184943e-05	0.0009696372912147
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.2912675591007	0.4550689713232	12	8	1.31331331582178e-05	0.0009696372912147
PWY.3841..folate.transformations.II..plants..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.11697253968556	0.440996719877813	12	8	1.41472491542297e-05	0.0010285050135125
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.16550047625963	0.125988577072975	12	6	1.51335535687212e-05	0.0010876070393128
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.4535027135883	0.15737170667482	12	6	1.53126510356025e-05	0.0010876070393128
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	3.4120552873506	0.369901500936842	12	7	1.54588804303974e-05	0.0010876070393128
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.28177100761836	0.139656005196239	12	6	1.60418502078583e-05	0.0011166151692555
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	S	1.75577150216801	0.192692361698992	12	6	1.692199467867e-05	0.00116548011771092
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.33705473397983	0.147151527850507	12	6	1.72754600820802e-05	0.00117743057621928
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.24160767163771	0.137389594008581	12	6	1.79785052167694e-05	0.00121271504776621
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli..g__Escherichia.s__Escherichia_coli	treatment	S	-2.30966511542458	0.256904170774255	12	4	1.86775058308263e-05	0.00124700939439895
PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Escherichia.s__Escherichia_coli	treatment	S	-3.37156422974661	0.381421877123814	12	4	2.11487950592329e-05	0.00139774309164203
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.54751268305647	0.176674704507301	12	6	2.26117906788275e-05	0.00147948946411568
GLUTORN.PWY..L.ornithine.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.35027408486214	0.15503336188765	12	6	2.35696707975375e-05	0.00152689461414146
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.01160714035251	0.469850881144765	12	8	2.72526575996878e-05	0.00174817783014468
PWY.5103..L.isoleucine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.64186089251317	0.192931449173509	12	6	2.79119111216811e-05	0.00177308382979766
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	3.68940032686776	0.434978437727952	12	7	2.85964221711431e-05	0.00179909990640182
PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.40480351101858	0.166598635093968	12	6	2.98412484321107e-05	0.00185953608086953
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	1.99837868491082	0.237700669067016	12	6	3.04959776571937e-05	0.00188240737557564
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_vestibularis	treatment	S	3.22673467057532	0.384548516174775	12	7	3.09250957878998e-05	0.00189105515645073
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.46031936461063	0.175495025863816	12	6	3.28588755206847e-05	0.00195450565938036
PWY.6317..D.galactose.degradation.I..Leloir.pathway..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	1.46363083017252	0.175734856230542	12	6	3.26452076369985e-05	0.00195450565938036
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_equinus	treatment	S	3.83318493080565	0.460616314235895	12	8	3.2838345280696e-05	0.00195450565938036
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.15757276600426	0.139656005196239	12	6	3.38015943545308e-05	0.0019746770701937
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	1.2197629337064	0.147151527850507	12	6	3.37892031462188e-05	0.0019746770701937
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	3.80152505013792	0.460616314235895	12	8	3.48727254309244e-05	0.0020015108990749
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	3.88173218287041	0.469850881144765	12	8	3.46137472427306e-05	0.0020015108990749
ARO.PWY..chorismate.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.39005432437654	0.169530988423325	12	6	3.65603245061172e-05	0.00208012350646543
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.37103310793844	0.167826151432023	12	6	3.75437743745473e-05	0.00209956338233045
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.397857028575	0.1710046656778	12	6	3.73776238561312e-05	0.00209956338233045
PWY.7953..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.III..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	treatment	S	1.44212608529887	0.178395820513989	12	6	4.05073565733329e-05	0.00222722381562452
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.31192844048891	0.533113176554436	12	7	4.03505099429385e-05	0.00222722381562452
GLUTORN.PWY..L.ornithine.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.24592509912779	0.15503336188765	12	6	4.22600308139005e-05	0.00230422818012793
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.34560293847964	0.167826151432023	12	6	4.29735579216421e-05	0.00232376850810995
PWY.6317..D.galactose.degradation.I..Leloir.pathway..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.40595411421638	0.175734856230542	12	6	4.36514354977292e-05	0.00233989548960651
PWY.702..L.methionine.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	2.93167945261788	0.366830429749703	12	7	4.39870312122269e-05	0.00233989548960651
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	1.42460431483874	0.178473843405923	12	6	4.43760868355173e-05	0.00234155432390959
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	treatment	FS	4.73072598547757	0.596598347288926	12	8	4.65386570133774e-05	0.00239922882844696
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	1.24467318584981	0.15737170667482	12	6	4.74065825346557e-05	0.00239922882844696
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.43476278562844	0.181154785638556	12	6	4.69372125942643e-05	0.00239922882844696
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	1.39434122634768	0.175495025863816	12	6	4.58821389679547e-05	0.00239922882844696
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.47843028029256	0.566671355803076	12	8	4.76692263026296e-05	0.00239922882844696
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.47843028029256	0.566671355803076	12	8	4.76692263026296e-05	0.00239922882844696
ARO.PWY..chorismate.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.32810991846656	0.169530988423325	12	6	5.0765648570498e-05	0.00242975983898067
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	2.92324179822054	0.373259221978432	12	7	5.08753015345181e-05	0.00242975983898067
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	3.58490730524805	0.456550415100777	12	7	4.99309363835787e-05	0.00242975983898067
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	3.58490730524805	0.456550415100777	12	7	4.99309363835787e-05	0.00242975983898067
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.0360428489395	0.514562023604435	12	8	5.03208689626814e-05	0.00242975983898067
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.4908773659557	0.19015145170911	12	6	5.04670884204804e-05	0.00242975983898067
PWY.I9..L.cysteine.biosynthesis.VI..from.L.methionine..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	1.36493278918682	0.173748840014704	12	6	4.97661668241776e-05	0.00242975983898067
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	treatment	S	4.6622574520234	0.596598347288925	12	8	5.16705245500437e-05	0.00243223195777652
