feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Polyglycerolphosphate.lipoteichoic.acid.biosynthesis	treatment	FS	1.24135389873732	0.156437334893313	12	12	4.63009642030855e-05	0.00359500994633723
tRNA.dependent.amino.acid.transfers	treatment	S	3.01013241609823	0.38466755022158	12	12	5.11734997015544e-05	0.00370938719458294
Capsular.surface.virulence.antigen.loci	treatment	S	-0.989510426378071	0.128303322744097	12	12	5.67871975442542e-05	0.00382381067364033
Conserved.gene.cluster.possibly.involved.in.RNA.metabolism	treatment	FS	0.617186683755504	0.0799800253961851	12	12	5.65517496725889e-05	0.00382381067364033
Extracellular.Polysaccharide.Biosynthesis.of.Streptococci	treatment	FS	1.78922173931209	0.232134800327073	12	12	5.7029241963316e-05	0.00382381067364033
Conserved.gene.cluster.possibly.involved.in.RNA.metabolism	treatment	S	0.6119856389931	0.0799800253961851	12	12	6.00736805569501e-05	0.00392639364562125
Single.Rhodanese.domain.proteins	treatment	S	1.57866724384968	0.206989089084069	12	12	6.14871488128607e-05	0.00392639364562125
pyrimidine.conversions	treatment	FS	0.382167623565852	0.0506890796085806	12	12	6.67426984052053e-05	0.00416288179355257
pyrimidine.conversions	treatment	S	0.380694200988085	0.0506890796085806	12	12	6.86003211826795e-05	0.00418150139572606
tRNA.aminoacylation..Asp.and.Asn	treatment	S	0.247157087884163	0.0332315039608304	12	12	7.35197901870822e-05	0.0043817794951501
Chitin.and.N.acetylglucosamine.utilization	treatment	S	-0.172492463182378	0.023667204994827	12	12	8.48468610868042e-05	0.00484168683903849
tRNA.dependent.amino.acid.transfers	treatment	FS	2.80432091293562	0.38466755022158	12	12	8.46829770837653e-05	0.00484168683903849
Histidine.Biosynthesis	treatment	S	0.147060487605414	0.0202694218521088	12	12	8.76025772881468e-05	0.0048947940059752
Raj.MurE	treatment	S	0.260015808677825	0.0359596603917989	12	12	8.97173331110347e-05	0.00491065076334276
Cell.Division.Cluster	treatment	S	0.634216807895361	0.0883222008161514	12	12	9.42107111465213e-05	0.0050534625458994
At4g10620.At3g57180.At3g47450	treatment	FS	0.629695747514842	0.0882351131808165	12	12	9.8382552660113e-05	0.00517376482812594
Periplasmic.disulfide.interchange	treatment	S	-0.428835840403009	0.061363896532416	12	12	0.000113950387354315	0.00584478916878126
Raj.MurE	treatment	FS	0.250814711287846	0.0359596603917989	12	12	0.00011550105367092	0.00584478916878126
Cell.envelope.associated.LytR.CpsA.Psr.transcriptional.attenuators	treatment	FS	0.398748490517568	0.0574204856636847	12	12	0.000119090798557804	0.00586542992070917
Threonine.anaerobic.catabolism.gene.cluster	treatment	S	-0.671160922932635	0.0967865318982862	12	12	0.000120282865637213	0.00586542992070917
tRNA.aminoacylation..Asp.and.Asn	treatment	FS	0.229493912588516	0.0332315039608304	12	12	0.000123787840329547	0.0058761728900382
tRNA.aminoacylation..Thr	treatment	S	0.37491824326349	0.0543583070329929	12	12	0.000124885106164123	0.0058761728900382
Streptococcus.agalactiae.virulome	treatment	FS	2.16243888045131	0.316223203128697	12	12	0.000132550017670818	0.00592498578988556
Streptococcus.pyogenes.Virulome	treatment	S	1.96033884100713	0.286279344124797	12	12	0.000131302864338218	0.00592498578988556
Streptococcus.pyogenes.virulence.regulators	treatment	S	3.59456170195084	0.52315746184581	12	12	0.000128244824276516	0.00592498578988556
Threonine.anaerobic.catabolism.gene.cluster	treatment	FS	-0.655629493113631	0.0967865318982862	12	12	0.000141535703673105	0.00622293044674209
At4g10620.At3g57180.At3g47450	treatment	S	0.595845061602534	0.0882351131808165	12	12	0.000144619425099052	0.0062377925733225
CBSS.393121.3.peg.2760	treatment	S	0.270703025831895	0.0401626922255699	12	12	0.000146525328903549	0.0062377925733225
Acetoin..butanediol.metabolism	treatment	FS	0.51519776779509	0.0767171373565809	12	12	0.000150279432788381	0.00629764748028807
X4.Hydroxyphenylacetic.acid.catabolic.pathway	treatment	FS	-0.997976882408169	0.149632623035771	12	12	0.000157590439075506	0.00630832175523145
Glycerol.fermentation.to.1.3.propanediol	treatment	S	-0.470776567141931	0.0703990326044068	12	12	0.000154726759405234	0.00630832175523145
KDO2.Lipid.A.biosynthesis	treatment	S	-0.262266295652821	0.039306433787929	12	12	0.000157128816715583	0.00630832175523145
Histidine.Biosynthesis	treatment	FS	0.134892414894747	0.0202694218521088	12	12	0.000159981109442514	0.00630984316948268
Acetoin..butanediol.metabolism	treatment	S	0.506951005033475	0.0767171373565809	12	12	0.000167971067248533	0.00652896235305168
Thiamin.biosynthesis.in.plants	treatment	S	-1.25700676279723	0.190805613529058	12	12	0.000171539397367572	0.00657240948199753
Cell.Division.Cluster	treatment	FS	0.578254085389539	0.0883222008161515	12	12	0.000179018210941933	0.00676234988375019
Extracellular.Polysaccharide.Biosynthesis.of.Streptococci	treatment	S	1.50244156229794	0.232134800327073	12	12	0.000193688887983131	0.00721491107737161
Single.Rhodanese.domain.proteins	treatment	FS	1.3361035862458	0.206989089084069	12	12	0.000197274190787295	0.00722892131162727
Streptococcus.agalactiae.virulome	treatment	S	2.03792242146315	0.316223203128697	12	12	0.000199455696144824	0.00722892131162727
Cell.envelope.associated.LytR.CpsA.Psr.transcriptional.attenuators	treatment	S	0.369290358976098	0.0574204856636847	12	12	0.000202276638868753	0.0072334126059466
Unspecified.monosaccharide.transport.cluster	treatment	FS	0.585957218798393	0.0925685952539416	12	12	0.000225399757086037	0.00795423879611514
Synthesis.of.osmoregulated.periplasmic.glucans	treatment	FS	-0.462933252623849	0.0736704422390285	12	12	0.000236879815241834	0.00825080083738439
CBSS.320372.3.peg.6046	treatment	S	-0.525287159321306	0.0844580755133265	12	12	0.00025397943190514	0.0086224409667036
DNA.repair..bacterial	treatment	S	0.0563755796811717	0.00905565338447492	12	12	0.000252340882121161	0.0086224409667036
Streptococcus.pyogenes.Virulome	treatment	FS	1.76752881016072	0.286279344124797	12	12	0.000266853023817526	0.00894624762348257
D.Alanyl.Lipoteichoic.Acid.Biosynthesis	treatment	FS	1.20685271220598	0.199012678992803	12	12	0.000301142306134686	0.00985528746843009
Methionine.Degradation	treatment	FS	0.0925588460976862	0.0152644815337603	12	12	0.000301317513949018	0.00985528746843009
Unspecified.monosaccharide.transport.cluster	treatment	S	0.55409226535314	0.0925685952539416	12	12	0.000328574758133061	0.0106173192929261
Copper.homeostasis	treatment	S	0.129086817636571	0.0218150738843232	12	12	0.000354758328373019	0.0113269266273385
Periplasmic.disulfide.interchange	treatment	FS	-0.362152741320763	0.061363896532416	12	12	0.000361043582707509	0.0113919869273122
CBSS.222523.1.peg.1311	treatment	FS	0.990678942007026	0.168990132692372	12	12	0.000377461344243938	0.0116362221294511
Taurine.Utilization	treatment	S	-0.87812719913999	0.14965847674452	12	12	0.00037524989305794	0.0116362221294511
Copper.homeostasis	treatment	FS	0.126787804453766	0.0218150738843232	12	12	0.000399691493171113	0.0121815066441469
X4.Hydroxyphenylacetic.acid.catabolic.pathway	treatment	S	-0.863899741971303	0.149632623035771	12	12	0.000417621503324111	0.0125849536170254
TCA.Cycle	treatment	FS	-0.265386579575966	0.0462255910539199	12	12	0.000433389247787167	0.0129149995840576
ATP.dependent.Nuclease	treatment	FS	0.508158049607184	0.0891118565662203	12	12	0.000453085957727747	0.0132420785715775
Arsenic.resistance	treatment	S	-0.420145075378585	0.0737062004188778	12	12	0.000454239831687224	0.0132420785715775
LMPTP.YwlE.cluster	treatment	S	0.351719335135095	0.0622444624862703	12	12	0.000481082016889856	0.0136711595265283
Omega.amidase	treatment	FS	0.972932837189322	0.17206145756824	12	12	0.000478882316611704	0.0136711595265283
Streptococcus.pyogenes.virulence.regulators	treatment	FS	2.95319903422337	0.52315746184581	12	12	0.000484250617084336	0.0136711595265283
DNA.repair..bacterial	treatment	FS	0.0508791754501326	0.00905565338447493	12	12	0.000499367423783281	0.0138072518617192
L.Arabinose.utilization	treatment	S	-0.195806309706165	0.0348015831968716	12	12	0.000494820442526201	0.0138072518617192
Glycerolipid.and.Glycerophospholipid.Metabolism.in.Bacteria	treatment	S	0.113526691656037	0.0203104765793853	12	12	0.000516498130012089	0.013992403885782
Transposase.in.enterics	treatment	FS	-0.684771343333499	0.122347383188216	12	12	0.000512068488512445	0.013992403885782
KDO2.Lipid.A.biosynthesis	treatment	FS	-0.21778077444258	0.039306433787929	12	12	0.000546981774697662	0.0146700511973913
Glycerolipid.and.Glycerophospholipid.Metabolism.in.Bacteria	treatment	FS	0.111803490320642	0.0203104765793853	12	12	0.000570559517495066	0.0149800857415948
Iron.III..dicitrate.transport.system.Fec	treatment	S	-1.33920103955258	0.243397654303227	12	12	0.000572317294304041	0.0149800857415948
Synthesis.of.osmoregulated.periplasmic.glucans	treatment	S	-0.405018595673675	0.0736704422390285	12	12	0.000575297849136563	0.0149800857415948
Arsenic.resistance	treatment	FS	-0.403523732737208	0.0737062004188778	12	12	0.000591109666295191	0.01509862976194
Carnitine.Metabolism.in.Microorganisms	treatment	S	-0.862380708288912	0.15746320022448	12	12	0.000589745610771195	0.01509862976194
ATP.dependent.Nuclease	treatment	S	0.486049383368576	0.0891118565662203	12	12	0.000605556054540496	0.015321710738468
Putative.diaminopropionate.ammonia.lyase.cluster	treatment	S	-0.938444308454944	0.173765867648028	12	12	0.000645535340336218	0.0161806147923527
Accessory.colonization.factor	treatment	S	-1.01914050925408	0.189006649729724	12	12	0.000652147523069769	0.0161949968228993
Bacterial.hemoglobins	treatment	S	-0.653776273992555	0.122237011631799	12	12	0.000687142128187612	0.0166028395297223
CBSS.222523.1.peg.1311	treatment	S	0.904116403737596	0.168990132692372	12	12	0.000685756252886003	0.0166028395297223
LMPTP.YwlE.cluster	treatment	FS	0.333792393253257	0.0622444624862703	12	12	0.000675561209482217	0.0166028395297223
Fratricide.in.Streptococcus	treatment	F	-3.08318352728932	0.577434789234821	12	10	0.000694594701845311	0.0166330624138315
N.Acetyl.Galactosamine.and.Galactosamine.Utilization	treatment	S	-0.307081634350131	0.0576895560008766	12	12	0.000708470542507989	0.0168152034956321
Glyoxylate.bypass	treatment	FS	-0.934438671247189	0.176071314786461	12	12	0.000722123810467373	0.0169889128041535
D.gluconate.and.ketogluconates.metabolism	treatment	S	-0.276036363374157	0.0521708678268221	12	12	0.000736343600526092	0.0171728133618346
CBSS.393121.3.peg.2760	treatment	FS	0.210970641008108	0.0401626922255699	12	12	0.000771114864297269	0.0176763253508143
Glycolysis.and.Gluconeogenesis	treatment	F	0.08872866636459	0.0168912528820095	12	12	0.000771082213934118	0.0176763253508143
Phenylacetyl.CoA.catabolic.pathway..core.	treatment	S	-1.20382828708902	0.229631720856763	12	12	0.000780981403620853	0.017750780716196
CBSS.84588.1.peg.1247	treatment	S	0.295566510089563	0.0564804549139334	12	12	0.000789913017609025	0.0178029135565328
DNA.binding.regulatory.proteins..strays	treatment	FS	-0.630575112219035	0.120680083462379	12	12	0.000797539550697928	0.0178250089580987
Lysine.degradation	treatment	S	-0.629804452226374	0.121648838204117	12	12	0.000845612666069406	0.0178598193008734
Mannitol.Utilization	treatment	S	-0.535199669470734	0.103185308541002	12	12	0.000835792114633837	0.0178598193008734
Methionine.Biosynthesis	treatment	S	0.0969897243163932	0.0186004779067986	12	12	0.000808113406895902	0.0178598193008734
Multidrug.efflux.pump.in.Campylobacter.jejuni..CmeABC.operon.	treatment	S	-0.971244569508369	0.187245334150071	12	12	0.000835552558339493	0.0178598193008734
Periplasmic.disulfide.interchange	treatment	F	-0.317689394443279	0.061363896532416	12	12	0.000845711055634197	0.0178598193008734
Transposase.in.enterics	treatment	S	-0.636844030305169	0.122347383188216	12	12	0.000817187124245906	0.0178598193008734
Unknown.sugar.utilization..cluster.yphABCDEFG.	treatment	S	-0.521362659795237	0.100662496477325	12	12	0.000843462373640669	0.0178598193008734
Cinnamic.Acid.Degradation	treatment	FS	-0.99130625000358	0.193148374065215	12	12	0.000893492369723635	0.0187214573093655
Major.Outer.Membrane.Proteins	treatment	S	-0.807434897018066	0.158560061127866	12	12	0.000938742365160201	0.0195171087082144
Carnitine.Metabolism.in.Microorganisms	treatment	FS	-0.798432248063484	0.15746320022448	12	12	0.000964296417265839	0.0198941768546691
D.ribose.utilization	treatment	FS	-0.291635139473142	0.0579489161283885	12	12	0.00101085702577597	0.0205679546513507
EC.3.4.11...Aminopeptidases	treatment	FS	0.101562193425599	0.0201853356639695	12	12	0.00101229307008885	0.0205679546513507
Biotin.biosynthesis	treatment	S	-0.233364002085511	0.0465663744510797	12	12	0.00103791288230943	0.0207964887698695
Glycerol.fermentation.to.1.3.propanediol	treatment	FS	-0.352737904827787	0.0703990326044068	12	12	0.00103904902877051	0.0207964887698695
Glycine.Biosynthesis	treatment	FS	-0.145891188772403	0.0293310169047959	12	12	0.00108769514811467	0.0216088769425448
CbiZ.Main	treatment	S	-0.969321372833042	0.196085145217894	12	12	0.00113026373387485	0.0221267688631559
Heat.shock.dnaK.gene.cluster.extended	treatment	S	0.170695875298533	0.0345153071545823	12	12	0.0011272233966784	0.0221267688631559
D.gluconate.and.ketogluconates.metabolism	treatment	FS	-0.256009297398768	0.0521708678268221	12	12	0.0011830659137795	0.0227211100153409
L.Arabinose.utilization	treatment	FS	-0.17070677193271	0.0348015831968716	12	12	0.00118603855411921	0.0227211100153409
Peptidoglycan.Biosynthesis	treatment	FS	0.077910701415231	0.0158704043950671	12	12	0.00118000731988498	0.0227211100153409
Chloroaromatic.degradation.pathway	treatment	F	1.07043237829143	0.218533799501248	12	12	0.00119641871842871	0.0227574113675588
Capsular.Polysaccharides.Biosynthesis.and.Assembly	treatment	S	-0.355125670317403	0.0728432363645094	12	12	0.0012318190728039	0.02304842946514
Lipid.A.Ara4N.pathway...Polymyxin.resistance..	treatment	S	-0.292136734473441	0.0598728329266246	12	12	0.00122546454973066	0.02304842946514
Putative.diaminopropionate.ammonia.lyase.cluster	treatment	FS	-0.846513342462747	0.173765867648028	12	12	0.00123749956859812	0.02304842946514
Osmoregulation	treatment	S	-0.289791175710189	0.0597359409332736	12	12	0.00126991152589122	0.023488984223726
Acetone.Butanol.Ethanol.Synthesis	treatment	FS	-0.931127967698009	0.194494299019475	12	12	0.00137750372102589	0.0236136720940895
Alkylphosphonate.utilization	treatment	S	-0.620895935773845	0.129354538493727	12	12	0.00135561463969936	0.0236136720940895
Branched.Chain.Amino.Acid.Biosynthesis	treatment	S	0.138972517764935	0.0291647658678161	12	12	0.00141752468573766	0.0236136720940895
Cinnamic.Acid.Degradation	treatment	S	-0.921910225574996	0.193148374065215	12	12	0.00140308179580244	0.0236136720940895
D.Alanyl.Lipoteichoic.Acid.Biosynthesis	treatment	S	0.951272848712731	0.199012678992803	12	12	0.00139074176897098	0.0236136720940895
DNA.repair..bacterial.MutL.MutS.system	treatment	FS	0.248903832888296	0.0522232007691511	12	12	0.00141557681935272	0.0236136720940895
FOL.Commensurate.regulon.activation	treatment	S	-0.903755466024935	0.189289142540921	12	12	0.0014005602914586	0.0236136720940895
Glycolysis.test	treatment	S	-0.858167169147822	0.179065213660876	12	12	0.00136862576417251	0.0236136720940895
Isoprenoid.Biosynthesis	treatment	S	0.0971975479618516	0.0202810631833818	12	12	0.00136855002788841	0.0236136720940895
Lysine.degradation	treatment	F	-0.580440933991369	0.121648838204117	12	12	0.00140600063459735	0.0236136720940895
Methionine.Biosynthesis	treatment	FS	0.0897161012414053	0.0186004779067986	12	12	0.00131577970292585	0.0236136720940895
Ribosome.SSU.bacterial	treatment	S	0.141679957069329	0.0293549835242262	12	12	0.00131056841124803	0.0236136720940895
Siderophore.Yersiniabactin.Biosynthesis	treatment	FS	-1.07784906727797	0.225262242943995	12	12	0.00138203794444978	0.0236136720940895
TCA.Cycle	treatment	S	-0.222204592129211	0.0462255910539199	12	12	0.00134353573249906	0.0236136720940895
Tryptophan.synthesis	treatment	FS	0.161576189794345	0.0337440799799172	12	12	0.00137600264730404	0.0236136720940895
tRNA.aminoacylation..Thr	treatment	F	0.260675010334305	0.0543583070329929	12	12	0.00136336483799697	0.0236136720940895
Lipoprotein.sorting.system	treatment	S	-0.40816051620381	0.0858811196001506	12	12	0.00144038697385575	0.0238464065671675
Leucine.Biosynthesis	treatment	F	0.136141844508774	0.0286841483977279	12	12	0.0014522527225157	0.0238953484772215
CBSS.261594.1.peg.788	treatment	FS	1.08784844134	0.2304983477538	12	12	0.00150303728712305	0.0245801585613659
A.Gammaproteobacteria.Cluster.Relating.to.Translation	treatment	FS	-0.813911149402203	0.173518466193247	12	12	0.00156025222109699	0.025266023675783
Isoprenoid.Biosynthesis	treatment	FS	0.0950952150018103	0.0202810631833818	12	12	0.00156381802020133	0.025266023675783
Type.4.conjugative.transfer.system..IncI1.type	treatment	S	-0.884271183883959	0.188812152193403	12	12	0.00157505243221038	0.0252951534322649
Biofilm.Adhesin.Biosynthesis	treatment	S	-1.14691136659672	0.249053205402042	12	12	0.00174382350449058	0.0260355436139495
CbiZ.Main	treatment	FS	-0.906187847492084	0.196085145217894	12	12	0.00170708039957073	0.0260355436139495
ECF.class.transporters	treatment	S	0.302318112830794	0.0656626008700596	12	12	0.00174603860940972	0.0260355436139495
General.Secretion.Pathway	treatment	S	-0.983128929626637	0.212805677477409	12	12	0.00171054893029341	0.0260355436139495
Lysozyme.inhibitors	treatment	FS	-1.13427037959306	0.2451997030415	12	12	0.00169708376217945	0.0260355436139495
Methionine.Degradation	treatment	S	0.0702706330979199	0.0152644815337603	12	12	0.0017473519203993	0.0260355436139495
Multidrug.efflux.pump.in.Campylobacter.jejuni..CmeABC.operon.	treatment	FS	-0.86413618261924	0.187245334150071	12	12	0.00172140543083186	0.0260355436139495
Orphan.regulatory.proteins	treatment	S	-0.764732834221553	0.164962665428637	12	12	0.00167536032087847	0.0260355436139495
Sucrose.utilization	treatment	S	0.1632739178917	0.0351396213113466	12	12	0.00165232360786012	0.0260355436139495
Two.partner.secretion.pathway..TPS.	treatment	S	-0.970037359110545	0.210070096564416	12	12	0.0017153742749729	0.0260355436139495
tRNA.aminoacylation..Arg	treatment	FS	0.232444602575222	0.0503176198733923	12	12	0.00171121098946763	0.0260355436139495
tRNA.aminoacylation..Asp.and.Asn	treatment	F	0.15454193483247	0.0332315039608304	12	12	0.00164368627266248	0.0260355436139495
tRNA.aminoacylation..Thr	treatment	FS	0.250511164109521	0.0543583070329929	12	12	0.00173602550241895	0.0260355436139495
CBSS.257314.1.peg.676	treatment	S	0.396560617585407	0.0863238130834644	12	12	0.00176957542652687	0.0262210016240059
Broadly.distributed.proteins.not.in.subsystems	treatment	S	-0.396079739847868	0.0863676932565442	12	12	0.00178797077979477	0.0263480089637889
CBSS.257314.1.peg.676	treatment	FS	0.395112726375504	0.0863238130834644	12	12	0.00180887029157889	0.0265103285355988
Nitrate.and.nitrite.ammonification	treatment	FS	-0.506087618307468	0.110755413713951	12	12	0.00182718648187605	0.0266332290456064
CBSS.326442.4.peg.1852	treatment	S	-0.411418899158989	0.0902185368611409	12	12	0.00184930674844281	0.0268099497260736
Glycolysis.and.Gluconeogenesis	treatment	S	0.0767801464565691	0.0168912528820095	12	12	0.00188535972196769	0.0269230715171907
Tolerance.to.colicin.E2	treatment	F	-0.745314062200651	0.16382843930762	12	12	0.00187596085174707	0.0269230715171907
Tolerance.to.colicin.E2	treatment	S	-0.743250937465373	0.16382843930762	12	12	0.00190730185990538	0.0269230715171907
Two.cell.division.clusters.relating.to.chromosome.partitioning	treatment	S	0.209305533204045	0.0461348116647909	12	12	0.00190715008934173	0.0269230715171907
tRNA.aminoacylation..Val	treatment	S	0.164394439006235	0.0362042647855581	12	12	0.00189732561835572	0.0269230715171907
Peptide.ABC.transport.system.Sap	treatment	FS	-1.12230248272724	0.248458949816662	12	12	0.00195750049259185	0.0274869964457138
Bacterial.hemoglobins	treatment	F	-0.549441673299925	0.122237011631799	12	12	0.00201567262235844	0.0277289298679221
O.antigen.capsule.important.for.environmental.persistence	treatment	S	-0.969085866513385	0.215571013953335	12	12	0.0020142098915636	0.0277289298679221
The.fimbrial.Stf.cluster	treatment	FS	-1.07399211981244	0.23894457961388	12	12	0.00201608550493841	0.0277289298679221
Tryptophan.synthesis	treatment	S	0.152045791855814	0.0337440799799171	12	12	0.00198667083290849	0.0277289298679221
Siderophore.assembly.kit	treatment	S	-0.837080818120727	0.186456939852405	12	12	0.0020303480609777	0.0277826198956234
Arginine.and.Ornithine.Degradation	treatment	FS	-0.17563522085095	0.039182448678605	12	12	0.00204900524821251	0.0278955942929237
D.Galacturonate.and.D.Glucuronate.Utilization	treatment	S	-0.213411802532908	0.0477108211009902	12	12	0.00207488392699456	0.0279240134708034
De.Novo.Purine.Biosynthesis	treatment	FS	0.12605113736768	0.0282210298981096	12	12	0.00209273926459041	0.0279240134708034
Omega.amidase	treatment	S	0.768943842349975	0.17206145756824	12	12	0.00208597716388064	0.0279240134708034
The.mdtABCD.multidrug.resistance.cluster	treatment	S	-0.880142124935422	0.196634379892814	12	12	0.00206662986210876	0.0279240134708034
Mannitol.Utilization	treatment	FS	-0.460284738596693	0.103185308541002	12	12	0.00210893871300919	0.0280008595459934
Alkylphosphonate.utilization	treatment	FS	-0.574787301466828	0.129354538493727	12	12	0.00215786386221425	0.0281225735890197
Formate.hydrogenase	treatment	FS	-0.25351269228165	0.0570622060422871	12	12	0.00216004853070024	0.0281225735890197
Glyoxylate.bypass	treatment	S	-0.784050258658052	0.176071314786461	12	12	0.00213071096831159	0.0281225735890197
Nitrate.and.nitrite.ammonification	treatment	S	-0.492663930677598	0.110755413713951	12	12	0.00214438217838459	0.0281225735890197
Phenylpropionate.Degradation	treatment	FS	-1.00624638841962	0.226801752654885	12	12	0.00217755343675754	0.0282135184414672
Multidrug.efflux.pump.in.Campylobacter.jejuni..CmeABC.operon.	treatment	F	-0.829667430845747	0.187245334150071	12	12	0.00219434278803323	0.0282943622956978
Colonization.factor.antigen.I.fimbriae	treatment	FS	-0.817179236902152	0.184968430968984	12	12	0.00223262251802267	0.0286502085805588
Inorganic.Sulfur.Assimilation	treatment	S	-0.459019061435118	0.104180532062558	12	12	0.00226850363046421	0.0288347238715877
Proline.Synthesis	treatment	S	0.146223157354189	0.0331772059105492	12	12	0.00226444245275544	0.0288347238715877
Ubiquinone.biosynthesis....gjo	treatment	S	-0.361173000279894	0.082086727852473	12	12	0.00228707563905052	0.0289336644525165
Phage.tail.proteins.2	treatment	FS	-0.455041932012876	0.103626217568085	12	12	0.00231387360103565	0.029135253511632
X4.Hydroxyphenylacetic.acid.catabolic.pathway	treatment	F	-0.656190948137406	0.149632623035771	12	12	0.00233202761185291	0.0292266264251846
Protein.Acetylation.and.Deacetylation.in.Bacteria	treatment	S	-0.940758434235537	0.215342038446204	12	12	0.00238473384235978	0.0297481682102741
Peptidoglycan.Biosynthesis	treatment	S	0.0692306953592451	0.0158704043950671	12	12	0.00240536426148553	0.0298666062467787
Outer.membrane	treatment	S	-0.443598839178039	0.101772914704892	12	12	0.00241682195046403	0.0298705828163343
CBSS.584.1.peg.841	treatment	FS	-0.957531637982849	0.220103184279323	12	12	0.00244404150739402	0.0299311384604145
D.Galacturonate.and.D.Glucuronate.Utilization	treatment	FS	-0.207674586816332	0.0477108211009902	12	12	0.00243616658160292	0.0299311384604145
