feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Autoinducer.2..AI.2..transport.and.processing..lsrACDBFGE.operon.	strep_exposure	Y	-0.159079446208605	0.0972563028601849	12	12	0.132952579041173	0.947449733285378
B12.duf71	strep_exposure	Y	0.65542611405034	0.381125364674395	12	12	0.116226116006397	0.947449733285378
Beta.lactamase.cluster.in.Streptococcus	strep_exposure	Y	0.262823950147324	0.1341273921649	12	12	0.0785000730668356	0.947449733285378
Biofilm.Adhesin.Biosynthesis	strep_exposure	Y	1.22476256328975	0.458071267863708	12	7	0.0233422889809627	0.947449733285378
Biogenesis.of.cbb3.type.cytochrome.c.oxidases	strep_exposure	Y	0.730644915470716	0.291662076656675	12	12	0.0311728402036244	0.947449733285378
CBSS.194948.1.peg.143	strep_exposure	Y	0.375677310708588	0.239852421635617	12	2	0.148350658712781	0.947449733285378
CBSS.196164.1.peg.461	strep_exposure	Y	-0.0927184603258741	0.0504758995202426	12	12	0.0960872308613725	0.947449733285378
CBSS.216592.1.peg.3534	strep_exposure	Y	0.40363934560462	0.176349483294475	12	12	0.0451010266812059	0.947449733285378
CBSS.262316.1.peg.2929	strep_exposure	Y	0.86291840269027	0.606777660310927	12	10	0.185420526020205	0.947449733285378
CBSS.269801.1.peg.2186	strep_exposure	Y	-0.878665546013728	0.573702887500833	12	9	0.156630130079304	0.947449733285378
CBSS.316057.3.peg.1308	strep_exposure	Y	-0.247535149466705	0.0980265906885709	12	12	0.0301185384904748	0.947449733285378
CBSS.323098.3.peg.2823	strep_exposure	Y	-0.318449873805702	0.205912795778854	12	12	0.153014131149846	0.947449733285378
CBSS.323850.3.peg.3284	strep_exposure	Y	0.976675205110633	0.381312545547088	12	11	0.0283075130925714	0.947449733285378
CBSS.326442.4.peg.1852	strep_exposure	Y	0.0992519321714027	0.0688777549211288	12	12	0.180157835046119	0.947449733285378
CBSS.354.1.peg.2917	strep_exposure	Y	-0.15089998040251	0.0375347738953468	12	12	0.0024373844397113	0.947449733285378
CBSS.393130.3.peg.794	strep_exposure	Y	0.122373026390332	0.0803205841158007	12	12	0.158597341681109	0.947449733285378
CBSS.56780.10.peg.1536	strep_exposure	Y	0.0936425281330777	0.0353340841721109	12	12	0.0243045477397352	0.947449733285378
CBSS.84588.1.peg.1247	strep_exposure	Y	-0.0627774119851287	0.0282971859239423	12	12	0.0508232460891144	0.947449733285378
CMP.N.acetylneuraminate.Biosynthesis	strep_exposure	Y	-0.0651052925914868	0.0419938471438617	12	12	0.152101291416242	0.947449733285378
CXXX.repeat.peptide.maturase.system	strep_exposure	Y	0.920749636121369	0.491992659320655	12	9	0.0907883107124388	0.947449733285378
Cadmium.resistance	strep_exposure	Y	0.113845907568468	0.0789155397186149	12	12	0.17970534107319	0.947449733285378
Capsular.Polysaccharides.Biosynthesis.and.Assembly	strep_exposure	Y	0.141285281473337	0.0679254819532102	12	12	0.0641973616479217	0.947449733285378
Chitobiose	strep_exposure	Y	1.09219523401076	0.564148775758516	12	11	0.0816190479408049	0.947449733285378
Chloroaromatic.degradation.pathway	strep_exposure	Y	-0.369585292723405	0.21928312476817	12	12	0.122806650372963	0.947449733285378
CitAB	strep_exposure	Y	0.778816081250478	0.484783983018808	12	12	0.139239487349797	0.947449733285378
Cobalt.zinc.cadmium.resistance	strep_exposure	Y	-0.0383691409773955	0.0237741931536281	12	12	0.137623990857673	0.947449733285378
Coenzyme.A.Biosynthesis	strep_exposure	Y	0.0443120642099598	0.0168421631332134	12	12	0.02511815179865	0.947449733285378
CoenzymeM.Archaea	strep_exposure	Y	-0.632805021000382	0.365481917885935	12	12	0.114052258652436	0.947449733285378
Competence.in.Streptococci	strep_exposure	Y	0.356668248796716	0.193083086381644	12	12	0.0944735800019493	0.947449733285378
Copper.homeostasis	strep_exposure	Y	-0.050604998707089	0.0292762976537155	12	12	0.114586056017997	0.947449733285378
Curli.production	strep_exposure	Y	0.636642832063744	0.323441332747216	12	5	0.0773573594137692	0.947449733285378
Cyanate.hydrolysis	strep_exposure	Y	-0.164660355780975	0.102336410657694	12	12	0.138692628330373	0.947449733285378
De.Novo.Pyrimidine.Synthesis	strep_exposure	Y	-0.045092198871503	0.0144415980650022	12	12	0.0108299640191031	0.947449733285378
Diadenylate.cyclase.cluster	strep_exposure	Y	0.4929307744676	0.316279356216898	12	12	0.150166121921632	0.947449733285378
EC.2.7.1...Phosphotransferases.with.an.alcohol.group.as.acceptor	strep_exposure	Y	-0.200395312210915	0.0649820058874293	12	12	0.0115643657510679	0.947449733285378
EC.3.4.21...Serine.endopeptidase	strep_exposure	Y	-0.236369921235594	0.145959694168871	12	12	0.136425989959852	0.947449733285378
EC.6.4.1...Ligases.that.form.carbon.carbon.bonds	strep_exposure	Y	0.045392118224092	0.0203953498798829	12	12	0.0502147168021684	0.947449733285378
EC699.706	strep_exposure	Y	-0.12840784367976	0.0833403979376146	12	12	0.154398780034359	0.947449733285378
ESAT.6.proteins.secretion.system.in.Firmicutes	strep_exposure	Y	0.195311814336181	0.136130022245844	12	12	0.181885854806759	0.947449733285378
Ectoine.biosynthesis.and.regulation	strep_exposure	Y	-0.515635677047073	0.312516356446657	12	12	0.129967220127657	0.947449733285378
Entner.Doudoroff.Pathway	strep_exposure	Y	-0.0399128063463791	0.0277450996498746	12	12	0.180829791117919	0.947449733285378
Extracellular.Polysaccharide.Biosynthesis.of.Streptococci	strep_exposure	Y	0.240693884380643	0.169693716889639	12	12	0.186477359718375	0.947449733285378
Fatty.Acid.Biosynthesis.FASII	strep_exposure	Y	-0.015434092210848	0.0107970266635519	12	12	0.183355349790359	0.947449733285378
Fatty.acid.degradation.regulons	strep_exposure	Y	-0.241627961794307	0.12106932043423	12	12	0.0739055820669451	0.947449733285378
Flagellum	strep_exposure	Y	-0.125566784241365	0.0540634740100416	12	12	0.0425851391939163	0.947449733285378
Formaldehyde.assimilation..Ribulose.monophosphate.pathway	strep_exposure	Y	-0.0293344245868383	0.0206953187133949	12	12	0.186749937902715	0.947449733285378
Fratricide.in.Streptococcus	strep_exposure	Y	0.96499632903312	0.627998524968133	12	10	0.155400387478198	0.947449733285378
Fructoselysine..Amadori.product..utilization.pathway	strep_exposure	Y	0.727970694861617	0.484170055844943	12	10	0.163606302105318	0.947449733285378
Galactosylceramide.and.Sulfatide.metabolism	strep_exposure	Y	0.0319185836768878	0.0146413688853724	12	12	0.0542429877867459	0.947449733285378
Gentisate.degradation	strep_exposure	Y	0.25448773740675	0.152623764618839	12	12	0.126395390381596	0.947449733285378
Glutamine.synthetases	strep_exposure	Y	-0.0586983373868927	0.0379082222433126	12	12	0.152558930788656	0.947449733285378
Glutathione.dependent.pathway.of.formaldehyde.detoxification	strep_exposure	Y	1.69787334877646	1.08958111822471	12	7	0.150224709069363	0.947449733285378
Glycolate..glyoxylate.interconversions	strep_exposure	Y	0.0672705590237755	0.0392198764053813	12	12	0.117070552404374	0.947449733285378
Gram.Positive.Competence	strep_exposure	Y	0.133444473512964	0.0926291490777434	12	12	0.180255789437342	0.947449733285378
HPr.catabolite.repression.system	strep_exposure	Y	-0.10595814199252	0.0689508341004185	12	12	0.155376556215395	0.947449733285378
Heat.shock.Cell.division.Proteases.and.a.Methyltransferase	strep_exposure	Y	-0.401399068220733	0.281144668072333	12	12	0.183844241150014	0.947449733285378
Heat.shock.dnaK.gene.cluster.extended	strep_exposure	Y	-0.0243909265840699	0.0141625937184701	12	12	0.115759971864983	0.947449733285378
Hexose.Phosphate.Uptake.System	strep_exposure	Y	-1.09944031896682	0.404628301666347	12	11	0.0216656441102751	0.947449733285378
Hydantoin.metabolism	strep_exposure	Y	-0.151253954091722	0.0549848450598694	12	12	0.0204491005192684	0.947449733285378
IbrA.and.IbrB..co.activators.of.prophage.gene.expression	strep_exposure	Y	0.11345076450539	0.070059071510866	12	12	0.136439061752327	0.947449733285378
Intracellular.septation.in.Enterobacteria	strep_exposure	Y	0.453907894217944	0.301887206441173	12	2	0.16360010450157	0.947449733285378
Iojap	strep_exposure	Y	-0.0768978682452849	0.0493093801532509	12	12	0.149938450729265	0.947449733285378
IojapClusters	strep_exposure	Y	0.0315891817492513	0.0195303485539699	12	12	0.136854254795298	0.947449733285378
Isoprenoid.scratch	strep_exposure	Y	-0.225369601434525	0.138704357497195	12	12	0.135262939299231	0.947449733285378
L.fucose.utilization.temp	strep_exposure	Y	0.530224360530844	0.25172726201462	12	12	0.061418607674974	0.947449733285378
Lactose.utilization	strep_exposure	Y	0.0152584759298292	0.00858570521402883	12	12	0.105908351194408	0.947449733285378
Late.competence	strep_exposure	Y	0.306512600150025	0.197340382924057	12	12	0.151420818223514	0.947449733285378
Legionaminic.Acid.Biosynthesis	strep_exposure	Y	-0.0943090599235571	0.0483861761789152	12	12	0.0798686040667682	0.947449733285378
Lipid.A.Ara4N.pathway...Polymyxin.resistance..	strep_exposure	Y	0.055688476483982	0.0310898512437516	12	12	0.10352293694766	0.947449733285378
Listeria.Pathogenicity.Island.LIPI.1.extended	strep_exposure	Y	-0.264635228765728	0.143761350849222	12	12	0.0954741904983623	0.947449733285378
Malonate_	strep_exposure	Y	0.746708689227746	0.526909539992436	12	12	0.186833745941302	0.947449733285378
MazEF.toxin.antitoxing..programmed.cell.death..system	strep_exposure	Y	-0.138873382408221	0.0820455669583924	12	12	0.121395181816382	0.947449733285378
Metabolite.repair	strep_exposure	Y	-0.0543713465647478	0.0311124392794238	12	12	0.111115751433869	0.947449733285378
Methionine.Biosynthesis	strep_exposure	Y	0.0194013238502681	0.0128382459018118	12	12	0.161670762849031	0.947449733285378
Methionine.Degradation	strep_exposure	Y	-0.0341946923210144	0.0160888786731952	12	12	0.05948413326546	0.947449733285378
Methylcitrate.cycle	strep_exposure	Y	0.47425779899869	0.335436700143335	12	12	0.187773163448404	0.947449733285378
Methylglyoxal.Metabolism	strep_exposure	Y	0.0893556117888016	0.0498774380875934	12	12	0.103473620670942	0.947449733285378
Microbial.ethylene.biosynthesis	strep_exposure	Y	1.49480980545949	0.777813356013318	12	8	0.0835585243214547	0.947449733285378
Muconate.lactonizing.enzyme.family	strep_exposure	Y	-0.15236391787988	0.102323241022368	12	12	0.167320293899571	0.947449733285378
MukBEF.Chromosome.Condensation	strep_exposure	Y	1.64937389768826	0.879906058614364	12	7	0.0903389336913641	0.947449733285378
Multidrug.Resistance..2.protein.version.Found.in.Gram.positive.bacteria	strep_exposure	Y	0.649901055857594	0.289514136796446	12	12	0.0486068264003259	0.947449733285378
Multiple.Antibiotic.Resistance.MAR.locus	strep_exposure	Y	-0.736413438902069	0.347084334533016	12	3	0.0598507192303154	0.947449733285378
Mycobacterium.virulence.operon.involved.in.DNA.transcription	strep_exposure	Y	0.0398528163190629	0.0198651932995471	12	12	0.0726379882409891	0.947449733285378
Mycobacterium.virulence.operon.involved.in.an.unknown.function.with.a.Jag.Protein.and.YidC.and.YidD	strep_exposure	Y	-0.0718373988316753	0.0415075319490448	12	12	0.114184584382653	0.947449733285378
Mycobacterium.virulence.operon.involved.in.fatty.acids.biosynthesis	strep_exposure	Y	0.17122760182922	0.076953645193645	12	12	0.0502604087739175	0.947449733285378
Mycobacterium.virulence.operon.involved.in.protein.synthesis..SSU.ribosomal.proteins.	strep_exposure	Y	-0.0558595054475542	0.0317148544092035	12	12	0.108673801552097	0.947449733285378
NiFe.hydrogenase.maturation	strep_exposure	Y	-0.0834289796005138	0.0355817443605744	12	12	0.0410087068066937	0.947449733285378
Peptide.ABC.transport.system.Sap	strep_exposure	Y	0.545545957236869	0.292248155216511	12	12	0.0914994923578785	0.947449733285378
Peptide.methionine.sulfoxide.reductase	strep_exposure	Y	-0.0722753994364042	0.0487211535664502	12	12	0.168772984664018	0.947449733285378
Phage.entry.and.exit	strep_exposure	Y	-0.993670459286835	0.640855877619324	12	9	0.152057643899789	0.947449733285378
Phage.packaging.machinery	strep_exposure	Y	0.105667739187577	0.068959692247855	12	12	0.156448856637346	0.947449733285378
Phage.tail.fiber.proteins	strep_exposure	Y	-0.192754173563866	0.134227810744714	12	12	0.181530905592444	0.947449733285378
Phenylalanine.and.Tyrosine.Branches.from.Chorismate	strep_exposure	Y	-0.0382522796146278	0.0235956346043606	12	12	0.13605030381225	0.947449733285378
Phenylpropionate.Degradation	strep_exposure	Y	0.52331006424749	0.351634290730685	12	4	0.167533185159983	0.947449733285378
Polyprenyl.Diphosphate.Biosynthesis	strep_exposure	Y	0.0721568873932157	0.0366534140825633	12	12	0.0773206590916335	0.947449733285378
Prophage.lysogenic.conversion.modules	strep_exposure	Y	1.21640440500643	0.508970952421982	12	6	0.0379632120344302	0.947449733285378
Proteasome.subunit.alpha.archaeal.cluster	strep_exposure	Y	-0.621247953846287	0.23094762875459	12	12	0.0226998960235824	0.947449733285378
Protein.chaperones	strep_exposure	Y	0.0417904693627013	0.0233376692134505	12	12	0.103611128884163	0.947449733285378
Proteolysis.in.bacteria..ATP.dependent	strep_exposure	Y	0.0319832913999735	0.0120781045845614	12	12	0.0243950326128131	0.947449733285378
Pseudomonas.quinolone.signal.PQS	strep_exposure	Y	-0.363214999876466	0.230880494739898	12	2	0.146754543319743	0.947449733285378
Pyridoxine..vitamin.B6..biosynthesis.in.plants	strep_exposure	Y	0.927077939974009	0.502722735487012	12	8	0.0949566851604134	0.947449733285378
Pyruvate.Alanine.Serine.Interconversions	strep_exposure	Y	0.06770052980435	0.0427838360010366	12	12	0.14464346299149	0.947449733285378
Pyruvate.metabolism.I..anaplerotic.reactions..PEP	strep_exposure	Y	0.0421465806653721	0.0292740655460988	12	12	0.180506207140273	0.947449733285378
Pyruvate.metabolism.II..acetyl.CoA..acetogenesis.from.pyruvate	strep_exposure	Y	-0.0512252359406657	0.0270839580450381	12	12	0.0878663924919765	0.947449733285378
Pyruvate.ferredoxin.oxidoreductase	strep_exposure	Y	-0.060795405740123	0.0255699649149004	12	12	0.0387702917771042	0.947449733285378
Quorum.sensing.in.Yersinia	strep_exposure	Y	0.628386251416591	0.297381381011889	12	3	0.0607282144185828	0.947449733285378
RNA.3..terminal.phosphate.cyclase	strep_exposure	Y	-0.310028186454545	0.180641500879658	12	12	0.116873580829467	0.947449733285378
Ribosomal.protein.S5p.acylation	strep_exposure	Y	-0.100510506488186	0.0600449050038802	12	12	0.125088473876789	0.947449733285378
Ribosome.LSU.bacterial	strep_exposure	Y	0.0250569551137416	0.0172077119638359	12	12	0.176019613887485	0.947449733285378
Ribosome.LSU.eukaryotic.and.archaeal	strep_exposure	Y	-0.474458358761822	0.2866747159738	12	12	0.128916754114618	0.947449733285378
Ribosome.activity.modulation	strep_exposure	Y	0.138915294497377	0.0877411756394511	12	12	0.144449176595771	0.947449733285378
SecY2.SecA2.Specialized.Transport.System	strep_exposure	Y	0.305197634200738	0.121237444883633	12	12	0.0305254290203273	0.947449733285378
SeqA.and.Co.occurring.Genes	strep_exposure	Y	-0.389220428129935	0.172750687277782	12	12	0.0479287180650143	0.947449733285378
Serine.Biosynthesis	strep_exposure	Y	0.0679741216595196	0.0475547129428823	12	12	0.183380110356429	0.947449733285378
Serine.glyoxylate.cycle	strep_exposure	Y	0.0377036181266145	0.0251694151294216	12	12	0.165019475634578	0.947449733285378
Sex.pheromones.in.Enterococcus.faecalis.and.other.Firmicutes	strep_exposure	Y	0.0585099171612924	0.0403739438661967	12	12	0.177905638380043	0.947449733285378
Sialic.Acid.Metabolism	strep_exposure	Y	-0.0265191762168366	0.0164304366752352	12	12	0.13759595274784	0.947449733285378
Siderophore.Pyoverdine	strep_exposure	Y	-0.916681802491123	0.620714626163295	12	9	0.170509395752708	0.947449733285378
SigmaB.stress.responce.regulation	strep_exposure	Y	-0.103905951532971	0.0528916479185127	12	12	0.0778516808606775	0.947449733285378
Small.acid.soluble.spore.proteins	strep_exposure	Y	0.137116237765653	0.0958506663297683	12	12	0.183063560747622	0.947449733285378
Sporulation.related.Hypotheticals	strep_exposure	Y	-0.0940569882687448	0.0656215157546253	12	12	0.182280695825186	0.947449733285378
Streptococcal.Mga.Regulon	strep_exposure	Y	1.21389972795785	0.544298214805414	12	12	0.0498246632606277	0.947449733285378
Streptococcus.pyogenes.Virulome	strep_exposure	Y	0.409088876450324	0.174481466781298	12	12	0.0410167596724739	0.947449733285378
Stringent.Response...p.ppGpp.metabolism	strep_exposure	Y	0.0520703309319461	0.035360926038471	12	12	0.171637481381654	0.947449733285378
Sucrose.specific.PTS	strep_exposure	Y	0.505458234231427	0.29340742786819	12	12	0.115664835474592	0.947449733285378
Sulfatases.and.sulfatase.modifying.factor.1	strep_exposure	Y	-0.26453099601214	0.127235293015069	12	12	0.064298141588315	0.947449733285378
TenI.like.tautomerase	strep_exposure	Y	0.0641469088514273	0.0366833299777353	12	12	0.110919938828618	0.947449733285378
Terminal.cytochrome.d.ubiquinol.oxidases	strep_exposure	Y	0.0865606531960327	0.0364778499017802	12	12	0.0390789705861309	0.947449733285378
Terminal.cytochrome.oxidases	strep_exposure	Y	0.0918585751775076	0.0351230187313535	12	12	0.0258033260383906	0.947449733285378
Test...Thiamin	strep_exposure	Y	-0.0331988227260939	0.0186552786079517	12	12	0.105496567503929	0.947449733285378
Thiamin.Copy.RZ	strep_exposure	Y	-0.0721568818415531	0.0276358143985271	12	12	0.0259965143563719	0.947449733285378
Thiamin.biosynthesis.LDP	strep_exposure	Y	-0.0418406004346426	0.021822877653292	12	12	0.0841863006927184	0.947449733285378
Threonine.and.Homoserine.Biosynthesis	strep_exposure	Y	-0.021117785623228	0.0140168677520046	12	12	0.162833010071747	0.947449733285378
Tn552	strep_exposure	Y	0.221766166465154	0.111821936195181	12	12	0.0754688452931085	0.947449733285378
Ton.and.Tol.transport.systems	strep_exposure	Y	0.04629912360411	0.0236452238435272	12	12	0.0786872204433341	0.947449733285378
Trans.translation.by.stalled.ribosomes	strep_exposure	Y	-0.214565902462057	0.0973808165527894	12	12	0.052142830993489	0.947449733285378
Transcription.factors.bacterial	strep_exposure	Y	0.0252266960289255	0.0161239228718441	12	12	0.148754988181362	0.947449733285378
Translation.elongation.factors.bacterial	strep_exposure	Y	0.0356678181691562	0.0231651894637254	12	12	0.154651521781653	0.947449733285378
Translation.termination.factors.bacterial	strep_exposure	Y	0.0419247317290578	0.0158374012304047	12	12	0.0244302844420048	0.947449733285378
Transport.of.Molybdenum	strep_exposure	Y	0.761885951810251	0.378952450446174	12	12	0.0721138662060317	0.947449733285378
Transport.of.Nickel.and.Cobalt	strep_exposure	Y	-0.109496096313109	0.0587453937285288	12	12	0.0919230896665886	0.947449733285378
Tryptophan.synthesis	strep_exposure	Y	-0.0494094976303356	0.0156434905575577	12	12	0.010185252560637	0.947449733285378
Type.4.secretion.and.conjugative.transfer	strep_exposure	Y	0.611190729850554	0.403790995341515	12	11	0.161064587208177	0.947449733285378
Type.VI.secretion.systems	strep_exposure	Y	-0.0924180907366225	0.0617547360432773	12	12	0.165392719603099	0.947449733285378
Ubiquinone.Menaquinone.cytochrome.c.reductase.complexes	strep_exposure	Y	-0.959365933370019	0.322194699233575	12	4	0.0138645374847471	0.947449733285378
Ubiquinone.biosynthesis....gjo	strep_exposure	Y	0.140423721898025	0.0988706251827086	12	12	0.185945426570935	0.947449733285378
Unspecified.monosaccharide.transport.cluster	strep_exposure	Y	0.138841564281213	0.0955406367527766	12	12	0.176812116379522	0.947449733285378
Urea.decomposition	strep_exposure	Y	0.0828025688123831	0.0474244026601895	12	12	0.11140089227182	0.947449733285378
Urease.subunits	strep_exposure	Y	0.156205045053009	0.0790480036571103	12	12	0.0763690388012333	0.947449733285378
V.Type.ATP.synthase	strep_exposure	Y	-0.0384481240550441	0.0187775655302659	12	12	0.0677849760194446	0.947449733285378
beta.glucuronide.utilization	strep_exposure	Y	1.00871225543864	0.709347691602063	12	7	0.185450146759792	0.947449733285378
rRNA.modification.bacteria	strep_exposure	Y	-0.100322210645967	0.070275127427937	12	12	0.183891328792145	0.947449733285378
t.6.A.synthesis.in.bacteria	strep_exposure	Y	-0.0979529231949938	0.0521513443235956	12	12	0.0897827839941049	0.947449733285378
tRNA.aminoacylation..Ala	strep_exposure	Y	0.0910265796324443	0.0339342718620901	12	12	0.0229962815773135	0.947449733285378
tRNA.aminoacylation..Arg	strep_exposure	Y	-0.0960609630463318	0.0329037752800691	12	12	0.0153148596448971	0.947449733285378
tRNA.aminoacylation..Cys	strep_exposure	Y	0.122412334666196	0.0421153174935069	12	12	0.0156556508173128	0.947449733285378
tRNA.aminoacylation..Ser	strep_exposure	Y	0.0721254707875491	0.0294753100269926	12	12	0.0344353196744412	0.947449733285378
tRNA.nucleotidyltransferase	strep_exposure	Y	-0.109380145782613	0.0383910432914682	12	12	0.0172765534347004	0.947449733285378
tRNA.splicing	strep_exposure	Y	-0.663857549619336	0.372364642549998	12	12	0.104945789065096	0.947449733285378
tRNA.dependent.amino.acid.transfers	strep_exposure	Y	0.383213616511049	0.149042583163928	12	12	0.027834812818663	0.947449733285378
tRNA.methylthiotransferase.containing.cluster	strep_exposure	Y	-0.987664120078028	0.695971107983236	12	11	0.186274517174539	0.947449733285378
X2.phosphoglycolate.salvage	strep_exposure	Y	0.0356173043506743	0.0335714624823893	12	12	0.313668484206189	0.947802929022022
ABC.transporter.alkylphosphonate..TC.3.A.1.9.1.	strep_exposure	Y	0.159978343941616	0.130931608352565	12	12	0.249785886886478	0.947802929022022
ABC.transporter.branched.chain.amino.acid..TC.3.A.1.4.1.	strep_exposure	Y	-0.0396106796554025	0.0337792912878379	12	12	0.268120001134582	0.947802929022022
ATP.dependent.Nuclease	strep_exposure	Y	-0.0498653851289898	0.0467008547399128	12	12	0.310726317041526	0.947802929022022
Adenosyl.nucleosidases	strep_exposure	Y	-0.0686854721725417	0.0501612737719055	12	12	0.200872664996465	0.947802929022022
Alanine.biosynthesis	strep_exposure	Y	-0.0315219612126231	0.0272064694416378	12	12	0.273531259928232	0.947802929022022
Allantoin.Utilization	strep_exposure	Y	-0.181615652859426	0.13864037616078	12	12	0.219496534404936	0.947802929022022
Alpha.acetolactate.operon	strep_exposure	Y	0.230660887386535	0.21170846813497	12	12	0.301482335098865	0.947802929022022
At2g33980.At1g28960	strep_exposure	Y	0.282429713452479	0.242449529509987	12	12	0.271095030178984	0.947802929022022
At3g21300	strep_exposure	Y	0.0479434497297099	0.0394197021955017	12	12	0.251825683456787	0.947802929022022
Bacteriocins.in.Lactobacilli	strep_exposure	Y	-0.443420978921165	0.368489696278328	12	12	0.256555856656875	0.947802929022022
Bacteroides.capsular.polysaccharide.transcription.antitermination.proteins	strep_exposure	Y	0.0648375327505234	0.0527504582708448	12	12	0.247157891483746	0.947802929022022
Biflavanoid.biosynthesis	strep_exposure	Y	0.515341369939405	0.433918345324799	12	12	0.262416465712572	0.947802929022022
CBSS.203122.12.peg.188	strep_exposure	Y	-0.0989435208523033	0.0789674551989412	12	12	0.238723817163042	0.947802929022022
CBSS.222523.1.peg.1311	strep_exposure	Y	0.0995779666756088	0.0817176360319007	12	12	0.250977456026596	0.947802929022022
CBSS.246196.1.peg.364	strep_exposure	Y	0.109002784422054	0.0878266174547832	12	12	0.242889199562493	0.947802929022022
CBSS.258594.1.peg.3339	strep_exposure	Y	-0.0250449371276417	0.0238197980757543	12	12	0.317803668301762	0.947802929022022
CBSS.281090.3.peg.464	strep_exposure	Y	0.0649962880402348	0.0575938544494458	12	12	0.285443302983616	0.947802929022022
CBSS.316057.3.peg.563	strep_exposure	Y	0.700717722430409	0.650905546801956	12	8	0.306976689041136	0.947802929022022
CBSS.316057.3.peg.659	strep_exposure	Y	-0.086984042436827	0.0815639055171559	12	12	0.31128927238643	0.947802929022022
CBSS.316407.3.peg.1371	strep_exposure	Y	-0.21119251970465	0.189225372625557	12	12	0.290484018563046	0.947802929022022
CBSS.323850.3.peg.3269	strep_exposure	Y	0.728343109584928	0.668810916114494	12	12	0.301696263461072	0.947802929022022
CLO.thiaminPP.biosynthesis	strep_exposure	Y	-0.0533674053968618	0.0480116095254622	12	12	0.292340115582301	0.947802929022022
Calvin.Benson.cycle	strep_exposure	Y	-0.024215734063106	0.0221802951263882	12	12	0.3005400915686	0.947802929022022
CarD	strep_exposure	Y	0.0301080488147574	0.0286979751543722	12	12	0.318809762731536	0.947802929022022
CbiZ.Main	strep_exposure	Y	0.271231492151212	0.217168155513255	12	12	0.240129640682058	0.947802929022022
Cellulosome	strep_exposure	Y	0.0388721883228753	0.0371372005395062	12	12	0.319870071176175	0.947802929022022
Chlorophyll.Biosynthesis.in.plants.and.prokaryotes	strep_exposure	Y	0.381484530536699	0.343993119923289	12	12	0.293392636084047	0.947802929022022
Chorismate.Synthesis	strep_exposure	Y	0.0334553543321457	0.0300207097167922	12	12	0.291170405441803	0.947802929022022
Conjugative.transposon..Bacteroidales	strep_exposure	Y	0.0369175589064505	0.0284868396883525	12	12	0.224103964746537	0.947802929022022
Cyanobacterial.Circadian.Clock	strep_exposure	Y	-0.0970613189520302	0.0883975792367638	12	12	0.29793448502105	0.947802929022022
Cyanophycin.Metabolism	strep_exposure	Y	-0.447686490522604	0.331473073482497	12	12	0.206594226013268	0.947802929022022
D.Sorbitol.D.Glucitol..and.L.Sorbose.Utilization	strep_exposure	Y	-0.117375071889846	0.104700718235485	12	12	0.288464360384016	0.947802929022022
D.galactonate.catabolism	strep_exposure	Y	-0.431919146974703	0.325081126740287	12	12	0.213484211543526	0.947802929022022
D.tyrosyl.tRNA.Tyr..deacylase	strep_exposure	Y	-0.106069847413723	0.084800680780483	12	12	0.239475814707666	0.947802929022022
DNA.phosphorothioation	strep_exposure	Y	0.357043478768133	0.267045326472272	12	12	0.2108360292933	0.947802929022022
DNA.repair..UvrABC.system	strep_exposure	Y	-0.030409385934543	0.0246500988395786	12	12	0.245545244192213	0.947802929022022
