feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.57679286345961	0.270537616134283	12	7	1.51159734719518e-07	7.82333467002473e-05
PWY.6936..seleno.amino.acid.biosynthesis..plants..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.52313388815331	0.270537616134283	12	7	1.65727961857222e-07	7.82333467002473e-05
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	5.71473523366932	0.339976637869297	12	7	1.58920290757313e-07	7.82333467002473e-05
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	5.71473523366932	0.339976637869297	12	7	1.58920290757313e-07	7.82333467002473e-05
PWY.621..sucrose.degradation.III..sucrose.invertase..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	5.64316218596704	0.342688837347517	12	7	1.86538792684024e-07	8.3165211738294e-05
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.70212675070006	0.289799065489033	12	7	2.09327059181899e-07	8.39924824967369e-05
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	S	5.11763099851667	0.315281301209775	12	7	2.08677186536396e-07	8.39924824967369e-05
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.47064243631144	0.289799065489033	12	7	3.09975312790749e-07	8.54949608764546e-05
GLUTORN.PWY..L.ornithine.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	5.0483495974041	0.332885964259707	12	7	3.53925598331618e-07	8.54949608764546e-05
GLUTORN.PWY..L.ornithine.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.92650105678753	0.332885964259707	12	7	4.27727803642069e-07	8.54949608764546e-05
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.42854379685347	0.280697183204168	12	7	2.60353256621581e-07	8.54949608764546e-05
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.19726035839761	0.280697183204168	12	7	3.94835955475864e-07	8.54949608764546e-05
PWY.5103..L.isoleucine.biosynthesis.III.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.60256852925993	0.288649709899199	12	7	2.39737375116953e-07	8.54949608764546e-05
PWY.5103..L.isoleucine.biosynthesis.III.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.38477546163326	0.288649709899199	12	7	3.49388211589365e-07	8.54949608764546e-05
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.8444188626333	0.259371296911016	12	7	4.22679043513572e-07	8.54949608764546e-05
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.81105719134594	0.319746321242776	12	7	3.76209259654521e-07	8.54949608764546e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_equinus	treatment	S	3.91323994873648	0.254796607277363	12	7	3.2085875082297e-07	8.54949608764546e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	3.86601789011598	0.254796607277363	12	7	3.52560847889582e-07	8.54949608764546e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.93906565608155	0.323026888754962	12	7	3.32160458689514e-07	8.54949608764546e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.7676609044383	0.323026888754962	12	7	4.36796684851668e-07	8.54949608764546e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	7.10324753059311	0.476304680186803	12	7	4.03064335730755e-07	8.54949608764546e-05
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.79552790395397	0.324361882585021	12	7	4.31070647523949e-07	8.54949608764546e-05
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	5.23689393616215	0.326241596906049	12	7	2.27576610535081e-07	8.54949608764546e-05
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.93470127026987	0.315281301209775	12	7	2.76989101853115e-07	8.54949608764546e-05
PWY0.1296..purine.ribonucleosides.degradation.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.88367828794043	0.312279421225639	12	7	2.78774221175754e-07	8.54949608764546e-05
PWY0.1296..purine.ribonucleosides.degradation.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.722416288344	0.312279421225639	12	7	3.61806895413498e-07	8.54949608764546e-05
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.50007054770202	0.304867161489924	12	7	4.36469724527957e-07	8.54949608764546e-05
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.33938561768648	0.282811679650547	12	8	3.23230191550473e-07	8.54949608764546e-05
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.78250120626843	0.259371296911016	12	7	4.79303406804428e-07	9.08171244968782e-05
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.70689894571855	0.323391134042759	12	7	4.86621352444332e-07	9.08171244968782e-05
PWY.6609..adenine.and.adenosine.salvage.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	6.90310411153811	0.476304680186803	12	7	5.02900908135441e-07	9.1722267904248e-05
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.67248439697632	0.323391134042759	12	7	5.15045745950739e-07	9.18498246945484e-05
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.0684907500113	0.282811679650547	12	8	5.32614365357063e-07	9.29180496084876e-05
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.85824912016287	0.339976637869297	12	7	5.60881492176021e-07	9.37723744731785e-05
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.85824912016287	0.339976637869297	12	7	5.60881492176021e-07	9.37723744731785e-05
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.54975140275819	0.32680249393295	12	7	6.86029547669931e-07	0.00010000137965763
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.41836857948449	0.32680249393295	12	7	8.5982494658897e-07	0.00010000137965763
DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.09180096487477	0.292000962916312	12	7	6.52412281190595e-07	0.00010000137965763
DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.06377965551557	0.292000962916312	12	7	6.87938518405468e-07	0.00010000137965763
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.7898372811415	0.352383174851713	12	8	8.25045588842272e-07	0.00010000137965763
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	5.0241762196978	0.364746110149301	12	7	7.44787412487619e-07	0.00010000137965763
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.95545957848685	0.364746110149301	12	7	8.28157693412437e-07	0.00010000137965763
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.44456619128735	0.325534371239481	12	7	7.97326587619992e-07	0.00010000137965763
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.4820228075465	0.325534371239481	12	7	7.47395951145069e-07	0.00010000137965763
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.44456619128735	0.325534371239481	12	7	7.97326587619992e-07	0.00010000137965763
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.4820228075465	0.325534371239481	12	7	7.47395951145069e-07	0.00010000137965763
PWY.5941..glycogen.degradation.II.g__Coprococcus.s__Coprococcus_eutactus	treatment	FS	1.21158793329125	0.0863646863127855	12	3	6.46772551969666e-07	0.00010000137965763
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_equinus	treatment	S	5.53511080966042	0.408437202237518	12	7	8.44351480970751e-07	0.00010000137965763
PWY.6317..D.galactose.degradation.I..Leloir.pathway..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.92890904253173	0.363602738697703	12	7	8.42517814478827e-07	0.00010000137965763
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.44777178644562	0.319746321242776	12	7	6.90496245670047e-07	0.00010000137965763
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.56858894854592	0.326241596906049	12	7	6.55753668409127e-07	0.00010000137965763
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.96077611416189	0.358319392323242	12	7	7.16194594316512e-07	0.00010000137965763
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.96077611416189	0.358319392323242	12	7	7.16194594316512e-07	0.00010000137965763
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	6.05483118996366	0.441882418181109	12	8	7.75524806327824e-07	0.00010000137965763
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	5.97918514332758	0.441882418181109	12	8	8.54375385933075e-07	0.00010000137965763
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.14911038440022	0.304867161489924	12	7	8.17200995215609e-07	0.00010000137965763
PWY.6317..D.galactose.degradation.I..Leloir.pathway..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.88464901568283	0.363602738697703	12	7	9.03089558235376e-07	0.000103532767211984
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.77130878563851	0.358319392323242	12	7	9.666266520837e-07	0.000107738595596829
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.77130878563851	0.358319392323242	12	7	9.666266520837e-07	0.000107738595596829
PWY.5103..L.isoleucine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.96904762710953	0.376185818120831	12	7	1.02833470094413e-06	0.00011018927913374
PWY.5103..L.isoleucine.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.95956596098755	0.376185818120831	12	7	1.04353709833823e-06	0.00011018927913374
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.36412089126732	0.330798532029864	12	7	1.03816125545853e-06	0.00011018927913374
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.36412089126732	0.330798532029864	12	7	1.03816125545853e-06	0.00011018927913374
PWY.6151..S.adenosyl.L.methionine.salvage.I.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	5.27150542552289	0.408437202237518	12	7	1.22850159922481e-06	0.000128035393945183
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.84751292148854	0.377388760711115	12	8	1.27444411075298e-06	0.000129310646464706
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.22909748521401	0.330798532029864	12	7	1.32130504798827e-06	0.000129310646464706
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.22909748521401	0.330798532029864	12	7	1.32130504798827e-06	0.000129310646464706
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.15387499849959	0.324361882585021	12	7	1.30417367516389e-06	0.000129310646464706
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.84751292148854	0.377388760711115	12	8	1.27444411075298e-06	0.000129310646464706
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.43821185562988	0.352383174851713	12	8	1.48155958744536e-06	0.000143247176978904
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.50217203742877	0.359037114402044	12	7	1.53227426057213e-06	0.000146386915965373
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.07331424309529	0.325459692640523	12	7	1.55489829213322e-06	0.00014680069169846
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.79990955273156	0.388296639832139	12	7	1.70940754253955e-06	0.000159511575917208
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.77377085147611	0.388296639832139	12	7	1.78222643998704e-06	0.00016439502506777
PWY.4041...gamma..glutamyl.cycle.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	6.21629283834355	0.507194609974557	12	8	1.82475452329219e-06	0.000165146289008928
PWY.5941..glycogen.degradation.II.g__Streptococcus.s__Streptococcus_equinus	treatment	S	2.29352474341579	0.187222209306358	12	6	1.83152893729528e-06	0.000165146289008928
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.15514163067049	0.350265986567423	12	7	2.34007669749278e-06	0.000207509545779939
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.28743808132551	0.108606131294848	12	6	2.35306774653887e-06	0.000207509545779939
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	5.31530351172171	0.450976765985958	12	8	2.45835310000995e-06	0.000214437865517172
PWY.822..fructan.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.82653550641636	0.325459692640523	12	7	2.5046561306077e-06	0.000216127585463729
HISDEG.PWY..L.histidine.degradation.I.g__Alistipes.s__Alistipes_finegoldii	treatment	FS	1.29440798009197	0.110803806260104	12	3	2.63012796694592e-06	0.000224540180156819
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.38132621225217	0.377388760711115	12	8	2.75735091877587e-06	0.00023049730336642
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.38132621225217	0.377388760711115	12	8	2.75735091877587e-06	0.00023049730336642
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.159697368804	0.359037114402044	12	7	2.80081316888467e-06	0.000231716759590716
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	treatment	S	3.96033078579712	0.346340954107936	12	8	3.09389101914392e-06	0.000253351790088061
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.25866675026683	0.110250155342258	12	6	3.1317265786854e-06	0.000253859654484347
PWY.4041...gamma..glutamyl.cycle.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	5.76057589095324	0.507194609974557	12	8	3.25662503299756e-06	0.000261344158898054
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.24880648783302	0.110250155342258	12	6	3.32410337732853e-06	0.000264118114881797
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_equinus	treatment	FS	3.95924344188751	0.350265986567423	12	7	3.37680441708375e-06	0.000265675053402913
PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.22274406967238	0.108606131294848	12	6	3.48041716390344e-06	0.00027116842466335
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	4.12385177823059	0.370335122911991	12	8	3.78226813914111e-06	0.000291852902082763
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	treatment	FS	3.83044523610891	0.346340954107936	12	8	3.98246215475307e-06	0.00029868466160648
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.45370505225333	0.131304984920456	12	6	3.95141837179737e-06	0.00029868466160648
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.45370505225333	0.131304984920456	12	6	3.95141837179737e-06	0.00029868466160648
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.45364376228833	0.403532518365828	12	8	4.045914144643e-06	0.000300633898247778
GLUTORN.PWY..L.ornithine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	treatment	FS	4.38097854448458	0.398726649394699	12	7	4.1848451111093e-06	0.00030810442217112
GLUTORN.PWY..L.ornithine.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.35899280455638	0.398726649394699	12	7	4.34686122495947e-06	0.000317123284820906
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.90318512985768	0.450976765985958	12	8	4.53090553704667e-06	0.000327572224637834
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.26471127395217	0.117699278919658	12	6	4.95083276508593e-06	0.000354736008391202
PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.2494278244155	0.117699278919658	12	6	5.42532149331355e-06	0.000385293849414524
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.4111877859971	0.322825542754713	12	7	5.61646371555108e-06	0.000395369485239451
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.84652468316045	0.370335122911991	12	8	6.39028510221722e-06	0.00044593076474168
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	3.32593819427004	0.322825542754713	12	7	6.79156967931791e-06	0.00046984781617695
PWY.2941..L.lysine.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.4676716277319	0.143349895409971	12	6	7.11719147616398e-06	0.000488166338429196
UNINTEGRATED.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.30954507797914	0.324694853801787	12	8	7.35906365782138e-06	0.000500478693678106
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	2.90971473629928	0.286213346907474	12	7	7.50406192979786e-06	0.000502379259189015
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Streptococcus.s__Streptococcus_equinus	treatment	S	4.50677404664584	0.44337200802597	12	7	7.51221322151799e-06	0.000502379259189015
PWY.3841..folate.transformations.II..plants..g__Streptococcus.s__Streptococcus_pneumoniae	treatment	S	3.61051664769179	0.357905822685019	12	7	7.95102617239669e-06	0.000527330454822177
GLYCOCAT.PWY..glycogen.degradation.I.g__Coprococcus.s__Coprococcus_eutactus	treatment	FS	1.26783529141639	0.126240966514224	12	3	8.22063082955235e-06	0.000540742314812768
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.14020391952416	0.413135474581323	12	7	8.35364399550441e-06	0.000545024333853032
PWY.5981..CDP.diacylglycerol.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.96564236649102	0.498157120969691	12	8	8.69354505480745e-06	0.00056262660536153
PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.29266724563894	0.131304984920456	12	6	9.53869329813766e-06	0.000607523918393292
PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.29266724563894	0.131304984920456	12	6	9.53869329813766e-06	0.000607523918393292
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	4.02096109468828	0.413135474581323	12	7	1.03866104768617e-05	0.000608412766984052
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Streptococcus.s__Streptococcus_salivarius	treatment	S	4.55504325716507	0.463650829840602	12	8	9.68776210909443e-06	0.000608412766984052
PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.70517873382898	0.481377958552377	12	8	1.00621220977766e-05	0.000608412766984052
PWY.5686..UMP.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.70788079192627	0.175420282389024	12	6	1.03616688970303e-05	0.000608412766984052
PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	3.95352368183071	0.403532518365828	12	8	9.88842719137211e-06	0.000608412766984052
PWY.6317..D.galactose.degradation.I..Leloir.pathway..g__Streptococcus.s__Streptococcus_vestibularis	treatment	FS	1.97261676872218	0.201645028551261	12	6	9.9993252432857e-06	0.000608412766984052
PWY.7790..UMP.biosynthesis.II.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.70788079192627	0.175420282389024	12	6	1.03616688970303e-05	0.000608412766984052
PWY.7791..UMP.biosynthesis.III.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.70788079192627	0.175420282389024	12	6	1.03616688970303e-05	0.000608412766984052
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	1.33985673980861	0.136700810482413	12	6	9.85771106193761e-06	0.000608412766984052
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation.g__Streptococcus.s__Streptococcus_salivarius	treatment	FS	1.33365192057571	0.136700810482413	12	6	1.02042472074418e-05	0.000608412766984052
PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	FS	4.70517873382898	0.481377958552377	12	8	1.00621220977766e-05	0.000608412766984052
